id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.3391),tensor(0.0184)
<built-in function id>,failure,failure,tensor(0.4765),tensor(0.0798)
<built-in function id>,failure,failure,tensor(0.5493),tensor(0.0189)
<built-in function id>,failure,failure,tensor(0.3881),tensor(0.0560)
<built-in function id>,failure,failure,tensor(0.2834),tensor(0.0225)
<built-in function id>,failure,failure,tensor(0.3010),tensor(0.0576)
<built-in function id>,failure,failure,tensor(0.3475),tensor(0.0932)
<built-in function id>,failure,failure,tensor(0.4652),tensor(0.4253)
<built-in function id>,failure,failure,tensor(0.4609),tensor(0.0693)
<built-in function id>,failure,failure,tensor(0.4476),tensor(0.0253)
<built-in function id>,failure,failure,tensor(0.3791),tensor(0.0219)
<built-in function id>,failure,failure,tensor(0.4147),tensor(0.0520)
<built-in function id>,failure,failure,tensor(0.4941),tensor(0.1038)
