id,kpi1,kpi2,kpi3,kpi4,kpi5
40006,,,,,
51013,request_count, request_success_rate,,,
40012,,,,,
40010,None,,,,
41012,Start string not found.,,,,
51011,,,,,
41011,Start string not found.,,,,
40013,,,,,
40007,,,,,
50008,,,,,
40005,,,,,
51012,request_count, request_success_rate,,,
51010,N/A,,,,
40009,Start string not found.,,,,
41013,,,,,
50007,Start string not found.,,,,
40003,N/A,,,,
41010,Start string not found.,,,,
50005,request_count, request_success_rate,,,
40011,,,,,
40008,,,,,
50003,request_count, request_success_rate,,,
50006,,,,,
51009,request_count, request_success_rate,,,
50011,,,,,
50009,request_count, request_success_rate,,,
50010,,,,,
50004,,,,,
50013,,,,,
50012,N/A,,,,
41009,None,,,,
40004,,,,,
