id,change_type,real_type,reason_score,solution_score
51010,failure,failure,tensor(0.1995),tensor(0.2294)
50012,failure,failure,tensor(0.1820),tensor(0.5369)
40009,normal,normal,tensor(0.2480),tensor(0.4136)
50009,failure,failure,tensor(0.2610),tensor(0.3035)
41009,normal,normal,tensor(0.2312),tensor(0.3989)
40007,normal,normal,tensor(0.2343),tensor(0.4136)
40011,normal,normal,tensor(0.7185),tensor(0.6210)
50008,failure,failure,tensor(0.1698),tensor(0.1376)
51012,failure,failure,tensor(0.1941),tensor(0.4666)
40005,normal,normal,tensor(0.7701),tensor(0.6210)
40008,normal,normal,tensor(0.7679),tensor(0.7143)
41013,normal,normal,tensor(0.1993),tensor(0.4136)
50013,failure,failure,tensor(0.8630),tensor(0.7915)
40012,normal,normal,tensor(0.8994),tensor(0.9540)
50003,failure,failure,tensor(0.8176),tensor(0.8481)
40010,normal,normal,tensor(0.2627),tensor(0.2293)
51011,failure,failure,tensor(0.1766),tensor(0.1452)
41011,normal,normal,tensor(0.2432),tensor(0.3989)
50011,failure,failure,tensor(0.2091),tensor(0.1356)
51009,failure,failure,tensor(0.1586),tensor(0.3403)
40003,normal,normal,tensor(0.2323),tensor(0.3989)
41010,normal,normal,tensor(0.2354),tensor(0.2293)
40013,normal,normal,tensor(0.2065),tensor(0.3989)
50006,failure,failure,tensor(0.2324),tensor(0.1759)
50010,failure,failure,tensor(0.2031),tensor(0.1554)
50004,failure,failure,tensor(0.5610),tensor(0.4349)
40004,normal,normal,tensor(0.1825),tensor(0.2293)
51013,failure,failure,tensor(0.7625),tensor(0.7033)
50007,failure,failure,tensor(0.2928),tensor(0.3838)
50005,failure,failure,tensor(0.8740),tensor(0.9229)
40006,normal,normal,tensor(0.2734),tensor(0.3989)
41012,normal,normal,tensor(0.2251),tensor(0.3989)
