id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.2279),tensor(0.4136)
40012,normal,normal,tensor(0.9469),tensor(0.6213)
51009,normal,failure,tensor(0.5084),tensor(0.6642)
41009,normal,normal,tensor(0.3843),tensor(0.5533)
51011,failure,failure,tensor(0.8063),tensor(0.8010)
50012,normal,failure,tensor(0.5417),tensor(0.6575)
50003,failure,failure,tensor(0.9999),tensor(0.8999)
41011,normal,normal,tensor(0.2105),tensor(0.2293)
40005,normal,normal,tensor(0.2538),tensor(0.5780)
50011,failure,failure,tensor(0.7727),tensor(0.7321)
41010,normal,normal,tensor(0.2335),tensor(0.3989)
51013,failure,failure,tensor(0.2926),tensor(0.4603)
40003,normal,normal,tensor(0.9550),tensor(0.6210)
51012,failure,failure,tensor(0.7368),tensor(0.5743)
40008,normal,normal,tensor(0.2105),tensor(0.3989)
50004,normal,failure,tensor(0.3659),tensor(0.3005)
40013,normal,normal,tensor(0.2421),tensor(0.4136)
50008,failure,failure,tensor(0.7198),tensor(0.8726)
41012,normal,normal,tensor(0.3220),tensor(0.5533)
50010,failure,failure,tensor(0.8666),tensor(0.3464)
41013,normal,normal,tensor(0.1881),tensor(0.2293)
40011,normal,normal,tensor(0.9574),tensor(0.6210)
40007,normal,normal,tensor(0.9249),tensor(0.9602)
51010,failure,failure,tensor(0.7757),tensor(0.4123)
40004,normal,normal,tensor(0.2702),tensor(0.4136)
40010,normal,normal,tensor(0.2343),tensor(0.3989)
40006,normal,normal,tensor(0.9168),tensor(0.6210)
50013,normal,failure,tensor(0.9451),tensor(0.8193)
50005,failure,failure,tensor(0.5031),tensor(0.4745)
50006,failure,failure,tensor(0.4536),tensor(0.3397)
50007,failure,failure,tensor(0.2326),tensor(0.1647)
50009,failure,failure,tensor(0.9473),tensor(0.9375)
