id,kpi1,kpi2,kpi3,kpi4,kpi5
40009,Start string not found.,,,,
40012,None,,,,
51009,,,,,
41009,Start string not found.,,,,
51011,request_count, request_success_rate,,,
50012,Start string not found.,,,,
50003,request_success_rate, request_count,,,
41011,N/A,,,,
40005,,,,,
50011,Resource Contention-Defective Software Changes,,,,
41010,,,,,
51013,request_count, request_success_rate,,,
40003,,,,,
51012,Wrong IP Address-Configuration Errors-Defective Software Changes,,,,
40008,,,,,
50004,,,,,
40013,Start string not found.,,,,
50008,request_count, request_success_rate,,,
41012,Start string not found.,,,,
50010,request_count, request_success_rate,,,
41013,N/A,,,,
40011,,,,,
40007,,,,,
51010,request_count, request_success_rate,,,
40004,Start string not found.,,,,
40010,,,,,
40006,,,,,
50013,N/A,,,,
50005,Wrong IP Address-Configuration Errors-Defective Software Changes,,,,
50006,Resource Contention-Defective Software Changes,,,,
50007,request_count,,,,
50009,request_count, request_success_rate,,,
