id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.5609),tensor(0.6653)
51012,failure,failure,tensor(0.5571),tensor(0.6653)
40007,normal,normal,tensor(0.3067),tensor(0.2924)
50006,failure,failure,tensor(0.6248),tensor(0.7181)
41011,normal,normal,tensor(0.3303),tensor(0.2963)
51009,failure,failure,tensor(0.6431),tensor(0.6912)
50013,failure,failure,tensor(0.5286),tensor(0.7145)
41012,normal,normal,tensor(0.3679),tensor(0.2885)
40006,normal,normal,tensor(0.2761),tensor(0.4699)
40003,normal,normal,tensor(0.3192),tensor(0.2963)
40011,normal,normal,tensor(0.3388),tensor(0.3918)
40009,normal,normal,tensor(0.3369),tensor(0.4706)
50007,failure,failure,tensor(0.6611),tensor(0.6912)
50003,failure,failure,tensor(0.6157),tensor(0.6764)
40005,normal,normal,tensor(0.2992),tensor(0.2963)
50011,failure,failure,tensor(0.5730),tensor(0.4233)
50009,failure,failure,tensor(0.5721),tensor(0.4233)
40008,normal,normal,tensor(0.3263),tensor(0.3951)
40013,normal,normal,tensor(0.3116),tensor(0.2885)
50005,failure,failure,tensor(0.5628),tensor(0.7084)
51011,failure,failure,tensor(0.6299),tensor(0.6653)
40012,normal,normal,tensor(0.3099),tensor(0.2758)
41010,normal,normal,tensor(0.3438),tensor(0.4677)
40010,normal,normal,tensor(0.3537),tensor(0.3919)
50010,failure,failure,tensor(0.5755),tensor(0.6912)
50004,failure,failure,tensor(0.6770),tensor(0.6912)
50008,failure,failure,tensor(0.5490),tensor(0.6653)
51010,failure,failure,tensor(0.6905),tensor(0.6912)
41013,normal,normal,tensor(0.3115),tensor(0.2963)
41009,normal,normal,tensor(0.2602),tensor(0.2758)
51013,failure,failure,tensor(0.5810),tensor(0.7146)
40004,normal,normal,tensor(0.3598),tensor(0.2885)
