id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(1.0000),tensor(0.9602)
51013,failure,failure,tensor(0.9229),tensor(0.9440)
40012,normal,normal,tensor(1.),tensor(0.9540)
40010,normal,normal,tensor(1.),tensor(0.9478)
41012,normal,normal,tensor(1.0000),tensor(0.9540)
51011,failure,failure,tensor(0.8996),tensor(0.8457)
41011,normal,normal,tensor(1.),tensor(0.9540)
40013,normal,normal,tensor(0.8644),tensor(0.6210)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
50008,failure,failure,tensor(0.8996),tensor(0.9306)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
51012,failure,failure,tensor(0.9906),tensor(0.6918)
51010,normal,failure,tensor(0.4732),tensor(0.6887)
40009,normal,normal,tensor(0.9219),tensor(0.6210)
41013,normal,normal,tensor(1.0000),tensor(0.9602)
50007,failure,failure,tensor(0.9268),tensor(0.9274)
40003,normal,normal,tensor(1.),tensor(0.9540)
41010,normal,normal,tensor(0.3361),tensor(0.5780)
50005,normal,failure,tensor(0.5156),tensor(0.6642)
40011,normal,normal,tensor(1.),tensor(0.9490)
40008,normal,normal,tensor(0.9977),tensor(0.9602)
50003,failure,failure,tensor(0.9243),tensor(0.8465)
50006,normal,failure,tensor(0.9117),tensor(0.7983)
51009,failure,failure,tensor(0.9473),tensor(0.8484)
50011,failure,failure,tensor(0.9076),tensor(0.9606)
50009,failure,failure,tensor(0.7870),tensor(0.7412)
50010,failure,failure,tensor(0.6230),tensor(0.4630)
50004,failure,failure,tensor(0.9983),tensor(0.7105)
50013,failure,failure,tensor(0.8986),tensor(0.8222)
50012,normal,failure,tensor(0.9073),tensor(0.8043)
41009,normal,normal,tensor(1.),tensor(0.9478)
40004,normal,normal,tensor(1.0000),tensor(0.9602)
