id,kpi1,kpi2,kpi3,kpi4,kpi5
51012,memory_usage, cpu_usage, net_send_packet, istio_duration, net_recv_packet
50005,istio_duration, istio_usage, net_send_packet, memory_usage, cpu_usage
41012,N/A,,,,
40008,,,,,
50007,istio_duration, istio_success_rate, net_recv_packet, memory_usage, cpu_usage
50004,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
40012,,,,,
50010,istio_duration, net_send_packet, net_recv_packet, memory_usage, istio_duration
51013,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50011,memory_usage, net_send_packet, istio_duration,  net_recv_packet, cpu_usage
51009,istio_duration, net_send_packet, net_recv_packet, memory_usage, cpu_usage
50012,memory_usage,cpu_usage,net_send_packet, net_recv_packet, istio_duration
50008,istio_duration, istio_duration, net_send_packet, memory_usage, cpu_usage
40007,,,,,
40003,N/A,,,,
41009,None,,,,
50009,memory_usage, net_send_packet, istio_duration, net_recv_packet, cpu_usage
51010,memory_usage, istio_duration, net_send_packet, net_recv_packet, cpu_usage
41010,None,,,,
40004,Start string not found.,,,,
40013,Start string not found.,,,,
50013,memory_usage,cpu_usage,net_send_packet,istio_duration,net_recv_packet
40005,,,,,
40006,NA,,,,
51011,istio_duration, istio_duration, net_send_packet, net_recv_packet, memory_usage
40010,,,,,
50006,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50003,istio_duration, net_send_packet, net_recv_packet, memory_usage, cpu_usage
41013,N/A,,,,
40009,Start string not found.,,,,
41011,,,,,
40011,,,,,
