id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.8112),tensor(0.7491)
50005,failure,failure,tensor(0.8603),tensor(0.7207)
41012,normal,normal,tensor(0.8848),tensor(0.9540)
40008,normal,normal,tensor(0.6780),tensor(0.8424)
50007,failure,failure,tensor(0.5238),tensor(0.4981)
50004,failure,failure,tensor(0.6742),tensor(0.5916)
40012,normal,normal,tensor(0.7221),tensor(0.8424)
50010,failure,failure,tensor(0.8561),tensor(0.7753)
51013,failure,failure,tensor(0.7736),tensor(0.5908)
50011,failure,failure,tensor(0.4593),tensor(0.5197)
51009,failure,failure,tensor(0.9158),tensor(0.7895)
50012,failure,failure,tensor(0.5395),tensor(0.6978)
50008,failure,failure,tensor(0.9371),tensor(0.7428)
40007,normal,normal,tensor(0.8796),tensor(0.9246)
40003,normal,normal,tensor(0.3978),tensor(0.4363)
41009,normal,normal,tensor(0.7957),tensor(0.8577)
50009,failure,failure,tensor(0.6834),tensor(0.5255)
51010,failure,failure,tensor(0.9247),tensor(0.8026)
41010,normal,normal,tensor(0.7411),tensor(0.6702)
40004,normal,normal,tensor(0.6639),tensor(0.4541)
40013,normal,normal,tensor(0.6492),tensor(0.7746)
50013,failure,failure,tensor(0.6486),tensor(0.6351)
40005,normal,normal,tensor(0.8451),tensor(0.8424)
40006,normal,normal,tensor(0.8119),tensor(0.7641)
51011,failure,failure,tensor(0.8868),tensor(0.7832)
40010,normal,normal,tensor(0.3820),tensor(0.5780)
50006,failure,failure,tensor(0.8338),tensor(0.8824)
50003,failure,failure,tensor(0.8314),tensor(0.7658)
41013,normal,normal,tensor(0.7060),tensor(0.9540)
40009,normal,normal,tensor(0.5532),tensor(0.4453)
41011,normal,normal,tensor(0.3909),tensor(0.5780)
40011,normal,normal,tensor(0.7882),tensor(0.8956)
