id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,istio_count, istio_duration, memory_usage, cpu_usage, istio_success_rate
40012,Start string not found.,,,,
50009,net_send_packet, diskio, istio_duration, cpu_usage, memory_usage
40011,Start string not found.,,,,
40003,Start string not found.,,,,
51012,net_io,diskio,cpu_usage,memory_usage,istio_duration
40008,Start string not found.,,,,
50004,net_io_read, net_io_write, mem_usage, cpu_usage, diskio
40007,Start string not found.,,,,
50006,memory_usage, cpu_usage, istio_duration, istio_count,
41013,,,,,
50013,istio_count, istio_duration, memory_usage, cpu_usage, istio_success_rate
50008,memory_usage, istio_count, istio_duration, cpu_usage,
40009,,,,,
51013,memory_usage, istio_count, istio_duration, cpu_usage, istio_success_rate
40013,None,,,,
51009,net_io diskio memory_usage istio_count istio_duration,,,,
51010,net_io, diskio, istio_duration, istio_count, memory_usage
40004,,,,,
50012,net_io, diskio, memory_usage, istio_count, istio_duration
40005,Start string not found.,,,,
50011,istio_duration, istio_count, memory_usage, cpu_usage,  net_in
50007,net_request_count, istio_duration, memory_usage, istio_count, cpu_usage
40010,,,,,
40006,Start string not found.,,,,
41012,,,,,
41009,,,,,
51011,memory_usage, istio_duration, istio_count, cpu_usage,  net_byte_sent
41010,Start string not found.,,,,
50010,istio_success_rate,memory_usage,cpu_usage, istio_count, istio_duration
41011,Start string not found.,,,,
50003,net_io, cpu_usage, diskio, memory_usage, istio_duration
