id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.1506),tensor(0.1415)
40012,normal,normal,tensor(0.2406),tensor(0.4136)
50009,failure,failure,tensor(0.3049),tensor(0.2787)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
40003,normal,normal,tensor(0.7175),tensor(0.9490)
51012,failure,failure,tensor(0.2924),tensor(0.4550)
40008,normal,normal,tensor(0.7541),tensor(0.4826)
50004,failure,failure,tensor(0.5381),tensor(0.4670)
40007,normal,normal,tensor(0.2105),tensor(0.4136)
50006,failure,failure,tensor(0.8313),tensor(0.7958)
41013,normal,normal,tensor(0.2105),tensor(0.3989)
50013,failure,failure,tensor(0.6164),tensor(0.5006)
50008,failure,failure,tensor(0.7171),tensor(0.6657)
40009,normal,normal,tensor(0.2105),tensor(0.3989)
51013,failure,failure,tensor(0.3125),tensor(0.3878)
40013,normal,normal,tensor(0.2522),tensor(0.4404)
51009,failure,failure,tensor(0.3452),tensor(0.2659)
51010,failure,failure,tensor(0.3144),tensor(0.3505)
40004,normal,normal,tensor(0.3909),tensor(0.5780)
50012,failure,failure,tensor(0.3346),tensor(0.3546)
40005,normal,normal,tensor(0.5547),tensor(0.4541)
50011,failure,failure,tensor(0.8078),tensor(0.6114)
50007,failure,failure,tensor(0.5753),tensor(0.4915)
40010,normal,normal,tensor(0.6888),tensor(0.8120)
40006,normal,normal,tensor(0.2105),tensor(0.4136)
41012,normal,normal,tensor(0.3909),tensor(0.5780)
41009,normal,normal,tensor(0.2578),tensor(0.3989)
51011,failure,failure,tensor(0.8616),tensor(0.8558)
41010,normal,normal,tensor(0.4548),tensor(0.5533)
50010,failure,failure,tensor(0.1800),tensor(0.0934)
41011,normal,normal,tensor(0.2903),tensor(0.4136)
50003,failure,failure,tensor(0.3185),tensor(0.3354)
