id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.5245),tensor(0.6702)
40012,normal,normal,tensor(0.6688),tensor(0.8424)
51009,failure,failure,tensor(0.2413),tensor(0.1881)
41009,normal,normal,tensor(0.3909),tensor(0.5533)
51011,failure,failure,tensor(0.8447),tensor(0.8688)
50012,failure,failure,tensor(0.7990),tensor(0.7651)
50003,failure,failure,tensor(0.9173),tensor(0.8259)
41011,normal,normal,tensor(0.5411),tensor(0.4541)
40005,normal,normal,tensor(0.6854),tensor(0.8424)
50011,failure,failure,tensor(0.9271),tensor(0.8840)
41010,normal,normal,tensor(0.6498),tensor(0.7188)
51013,failure,failure,tensor(0.5049),tensor(0.5285)
40003,normal,normal,tensor(0.6603),tensor(0.5754)
51012,failure,failure,tensor(0.7755),tensor(0.4539)
40008,normal,normal,tensor(0.4933),tensor(0.4541)
50004,failure,failure,tensor(0.8723),tensor(0.7577)
40013,normal,normal,tensor(0.3653),tensor(0.5533)
50008,failure,failure,tensor(0.8919),tensor(0.7120)
41012,normal,normal,tensor(0.3909),tensor(0.5780)
50010,failure,failure,tensor(0.9262),tensor(0.7851)
41013,normal,normal,tensor(0.6886),tensor(0.8424)
40011,normal,normal,tensor(0.3909),tensor(0.5533)
40007,normal,normal,tensor(0.3909),tensor(0.5780)
51010,failure,failure,tensor(0.8944),tensor(0.6556)
40004,normal,normal,tensor(0.8031),tensor(0.7188)
40010,normal,normal,tensor(0.6779),tensor(0.7188)
40006,normal,normal,tensor(0.5104),tensor(0.5754)
50013,failure,failure,tensor(0.7023),tensor(0.6630)
50005,failure,failure,tensor(0.3073),tensor(0.3187)
50006,failure,failure,tensor(0.9374),tensor(0.8206)
50007,failure,failure,tensor(0.9366),tensor(0.8036)
50009,failure,failure,tensor(0.2429),tensor(0.1327)
