id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.2652),tensor(0.3257)
50005,failure,failure,tensor(0.1466),tensor(0.3029)
41012,normal,normal,tensor(0.2365),tensor(0.3989)
40008,normal,normal,tensor(0.6516),tensor(0.8096)
50007,failure,failure,tensor(0.1667),tensor(0.1240)
50004,failure,failure,tensor(0.7705),tensor(0.7927)
40012,normal,normal,tensor(0.8748),tensor(0.6428)
50010,failure,failure,tensor(0.5971),tensor(0.5876)
51013,failure,failure,tensor(0.9322),tensor(0.8075)
50011,failure,failure,tensor(0.8495),tensor(0.8325)
51009,failure,failure,tensor(0.5126),tensor(0.5834)
50012,failure,failure,tensor(0.9567),tensor(0.8209)
50008,failure,failure,tensor(0.4696),tensor(0.4024)
40007,normal,normal,tensor(0.3909),tensor(0.5780)
40003,normal,normal,tensor(0.4320),tensor(0.5780)
41009,normal,normal,tensor(0.4915),tensor(0.2261)
50009,failure,failure,tensor(0.8964),tensor(0.8265)
51010,failure,failure,tensor(0.2411),tensor(0.3921)
41010,normal,normal,tensor(0.7694),tensor(0.4967)
40004,normal,normal,tensor(0.2179),tensor(0.3347)
40013,normal,normal,tensor(0.8902),tensor(0.7340)
50013,failure,failure,tensor(0.7317),tensor(0.4959)
40005,normal,normal,tensor(0.3616),tensor(0.5780)
40006,normal,normal,tensor(0.8368),tensor(0.9246)
51011,failure,failure,tensor(0.7766),tensor(0.6013)
40010,normal,normal,tensor(0.7552),tensor(0.5325)
50006,failure,failure,tensor(0.7799),tensor(0.6912)
50003,failure,failure,tensor(0.2851),tensor(0.3381)
41013,normal,normal,tensor(0.3821),tensor(0.5533)
40009,normal,normal,tensor(0.5809),tensor(0.3067)
41011,normal,normal,tensor(0.9352),tensor(0.9602)
40011,normal,normal,tensor(0.7964),tensor(0.9602)
