id,kpi1,kpi2,kpi3,kpi4,kpi5
51010,request_duration, request_count,,,
50012,request_duration, request_count,,,
40009,Start string not found.,,,,
50009,request_duration, request_count,,,
41009,null,,,,
40007,,,,,
40011,,,,,
50008,request_duration, request_count,,,
51012,request_duration, request_count,,,
40005,,,,,
40008,Start string not found.,,,,
41013,,,,,
50013,request_duration, request_count,,,
40012,N/A,,,,
50003,request_duration, request_count,,,
40010,Start string not found.,,,,
51011,request_duration, request_count,,,
41011,Start string not found.,,,,
50011,request_duration, request_count,,,
51009,request_duration, request_count,,,
40003,,,,,
41010,,,,,
40013,Start string not found.,,,,
50006,request_duration, request_count,,,
50010,request_duration, request_count,,,
50004,request_duration, request_count,,,
40004,Start string not found.,,,,
51013,request_duration, request_count,,,
50007,request_duration, request_count,,,
50005,request_duration, request_count,,,
40006,N/A,,,,
41012,N/A,,,,
