id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.2105),tensor(0.4136)
50007,failure,failure,tensor(0.2412),tensor(0.3414)
50012,failure,failure,tensor(0.1913),tensor(0.1384)
40004,normal,normal,tensor(0.3909),tensor(0.5533)
40009,normal,normal,tensor(0.6983),tensor(0.7188)
40010,normal,normal,tensor(0.6978),tensor(0.7188)
40006,normal,normal,tensor(0.1936),tensor(0.2293)
51010,failure,failure,tensor(0.8945),tensor(0.6160)
40012,normal,normal,tensor(0.5453),tensor(0.4541)
50013,failure,failure,tensor(0.9026),tensor(0.8735)
50009,failure,failure,tensor(0.7825),tensor(0.5704)
41009,normal,normal,tensor(0.3909),tensor(0.5780)
40013,normal,normal,tensor(0.2105),tensor(0.4136)
41013,normal,normal,tensor(0.2105),tensor(0.4136)
51011,failure,failure,tensor(0.2082),tensor(0.2286)
40008,normal,normal,tensor(0.3909),tensor(0.5533)
40007,normal,normal,tensor(0.8259),tensor(0.7188)
50010,failure,failure,tensor(0.9060),tensor(0.7209)
41011,normal,normal,tensor(0.4882),tensor(0.4541)
50003,failure,failure,tensor(0.4632),tensor(0.4836)
40011,normal,normal,tensor(0.2105),tensor(0.3989)
41010,normal,normal,tensor(0.4794),tensor(0.5754)
41012,normal,normal,tensor(0.2105),tensor(0.3989)
50004,failure,failure,tensor(0.8076),tensor(0.4864)
50008,failure,failure,tensor(0.2085),tensor(0.1328)
50011,failure,failure,tensor(0.7810),tensor(0.6496)
50005,failure,failure,tensor(0.3394),tensor(0.3992)
50006,failure,failure,tensor(0.9130),tensor(0.6012)
40005,normal,normal,tensor(0.4959),tensor(0.5754)
51013,failure,failure,tensor(0.6639),tensor(0.5496)
51012,failure,failure,tensor(0.8284),tensor(0.8732)
51009,failure,failure,tensor(0.4364),tensor(0.5833)
