id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.9608),tensor(0.9171)
51011,failure,failure,tensor(0.9667),tensor(0.7489)
40011,normal,normal,tensor(1.),tensor(0.9540)
41011,normal,normal,tensor(1.),tensor(0.9540)
50004,failure,failure,tensor(0.9406),tensor(0.8919)
50009,failure,failure,tensor(1.),tensor(0.9890)
40005,normal,normal,tensor(1.),tensor(0.9531)
41010,normal,normal,tensor(1.0000),tensor(0.9540)
40009,normal,normal,tensor(0.8439),tensor(0.9540)
50012,failure,failure,tensor(0.9983),tensor(0.9841)
50003,failure,failure,tensor(1.),tensor(0.9873)
50006,failure,failure,tensor(1.0000),tensor(0.9864)
50013,failure,failure,tensor(0.9461),tensor(0.9276)
51012,failure,failure,tensor(0.9347),tensor(0.8870)
51013,failure,failure,tensor(0.9367),tensor(0.8565)
41013,normal,normal,tensor(1.0000),tensor(0.9540)
40010,normal,normal,tensor(1.0000),tensor(0.9540)
40012,normal,normal,tensor(1.0000),tensor(0.9540)
40013,normal,normal,tensor(1.),tensor(0.9540)
40003,normal,normal,tensor(0.7835),tensor(0.9540)
51009,failure,failure,tensor(0.9508),tensor(0.9029)
50008,failure,failure,tensor(0.9488),tensor(0.9873)
50011,failure,failure,tensor(1.),tensor(0.9763)
51010,failure,failure,tensor(0.9982),tensor(0.9857)
40004,normal,normal,tensor(1.),tensor(0.9540)
40006,normal,normal,tensor(1.),tensor(0.9540)
50007,failure,failure,tensor(1.0000),tensor(0.9822)
40008,normal,normal,tensor(1.0000),tensor(0.9540)
40007,normal,normal,tensor(1.),tensor(0.9540)
41012,normal,normal,tensor(1.0000),tensor(0.9540)
41009,normal,normal,tensor(0.8923),tensor(0.9540)
50010,failure,failure,tensor(1.0000),tensor(0.9844)
