id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.8114),tensor(0.6657)
<built-in function id>,failure,failure,tensor(0.8163),tensor(0.6585)
<built-in function id>,failure,failure,tensor(0.8359),tensor(0.6719)
<built-in function id>,failure,failure,tensor(0.8055),tensor(0.6747)
<built-in function id>,failure,failure,tensor(0.7953),tensor(0.5924)
<built-in function id>,failure,failure,tensor(0.8505),tensor(0.5968)
<built-in function id>,failure,failure,tensor(0.8338),tensor(0.5468)
<built-in function id>,failure,failure,tensor(0.8532),tensor(0.6757)
<built-in function id>,failure,failure,tensor(0.8800),tensor(0.4463)
<built-in function id>,failure,failure,tensor(0.8031),tensor(0.5687)
<built-in function id>,failure,failure,tensor(0.7404),tensor(0.6571)
<built-in function id>,failure,failure,tensor(0.8539),tensor(0.9722)
<built-in function id>,failure,failure,tensor(0.8215),tensor(0.9722)
<built-in function id>,failure,failure,tensor(0.7375),tensor(0.5342)
<built-in function id>,failure,failure,tensor(0.7847),tensor(0.6149)
<built-in function id>,failure,failure,tensor(0.7723),tensor(0.5182)
<built-in function id>,failure,failure,tensor(0.9143),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9149),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.8801),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9149),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9143),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9151),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9151),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9151),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9131),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9131),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9131),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9149),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.9149),tensor(0.9533)
<built-in function id>,failure,failure,tensor(0.8590),tensor(0.4860)
<built-in function id>,failure,failure,tensor(0.8767),tensor(0.6127)
