id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.4358),tensor(0.1347)
<built-in function id>,failure,failure,tensor(0.3856),tensor(0.0632)
<built-in function id>,failure,failure,tensor(0.4738),tensor(0.0790)
<built-in function id>,failure,failure,tensor(0.4252),tensor(0.0043)
<built-in function id>,failure,failure,tensor(0.3632),tensor(0.0779)
<built-in function id>,failure,failure,tensor(0.5845),tensor(0.0092)
<built-in function id>,failure,failure,tensor(0.4603),tensor(0.1058)
<built-in function id>,failure,failure,tensor(0.4590),tensor(0.0265)
<built-in function id>,failure,failure,tensor(0.3971),tensor(0.1298)
<built-in function id>,failure,failure,tensor(0.4847),tensor(0.1217)
<built-in function id>,failure,failure,tensor(0.3753),tensor(-0.0295)
<built-in function id>,failure,failure,tensor(0.3485),tensor(0.0860)
<built-in function id>,failure,failure,tensor(0.4264),tensor(-0.0140)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.8350),tensor(0.9716)
<built-in function id>,failure,failure,tensor(0.4077),tensor(0.0189)
<built-in function id>,failure,failure,tensor(0.4880),tensor(0.0104)
<built-in function id>,failure,failure,tensor(0.4550),tensor(-0.0024)
<built-in function id>,failure,failure,tensor(0.4330),tensor(0.1317)
<built-in function id>,failure,failure,tensor(0.3966),tensor(0.0142)
<built-in function id>,failure,failure,tensor(0.3967),tensor(0.0371)
<built-in function id>,failure,failure,tensor(0.4127),tensor(0.0619)
