id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(0.3479),tensor(0.9602)
51013,failure,failure,tensor(0.6773),tensor(0.9742)
40012,normal,normal,tensor(0.3642),tensor(0.9540)
40010,normal,normal,tensor(0.3868),tensor(0.9478)
41012,normal,normal,tensor(0.3837),tensor(0.9540)
51011,failure,failure,tensor(0.6781),tensor(0.9779)
41011,normal,normal,tensor(0.3872),tensor(0.9540)
40013,normal,normal,tensor(0.4221),tensor(0.9602)
40007,normal,normal,tensor(0.3864),tensor(0.9602)
50008,failure,failure,tensor(0.6561),tensor(0.9742)
40005,normal,normal,tensor(0.4303),tensor(0.9602)
51012,failure,failure,tensor(0.6653),tensor(0.9867)
51010,failure,failure,tensor(0.6200),tensor(0.7046)
40009,normal,normal,tensor(0.4042),tensor(0.9602)
41013,normal,normal,tensor(0.4356),tensor(0.9602)
50007,failure,failure,tensor(0.6734),tensor(0.9850)
40003,normal,normal,tensor(0.3943),tensor(0.9540)
41010,normal,normal,tensor(0.3797),tensor(0.9586)
50005,failure,failure,tensor(0.7036),tensor(0.9849)
40011,normal,normal,tensor(0.3934),tensor(0.9490)
40008,normal,normal,tensor(0.3821),tensor(0.9602)
50003,failure,failure,tensor(0.7366),tensor(0.9742)
50006,normal,failure,tensor(0.6493),tensor(0.9800)
51009,normal,failure,tensor(0.6394),tensor(0.9798)
50011,failure,failure,tensor(0.7153),tensor(0.9884)
50009,normal,failure,tensor(0.5839),tensor(0.9798)
50010,failure,failure,tensor(0.6846),tensor(0.6449)
50004,failure,failure,tensor(0.6843),tensor(0.9742)
50013,failure,failure,tensor(0.6627),tensor(0.9809)
50012,normal,failure,tensor(0.6029),tensor(0.9793)
41009,normal,normal,tensor(0.3371),tensor(0.9478)
40004,normal,normal,tensor(0.3660),tensor(0.9602)
