id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,istio_count, memory_usage, istio_duration, cpu_usage, istio_success_rate
40012,Start string not found.,,,,
50009,net_send_packet, diskio, memory_usage, istio_count, cpu_usage
40011,,,,,
40003,,,,,
51012,[istio_success_rate, memory_usage, istio_count, istio_duration, cpu_usage]
40008,Start string not found.,,,,
50004,net_requests, diskio, istio_count, cpu_usage, memory_usage
40007,Start string not found.,,,,
50006,memory_usage, istio_duration, cpu_usage, istio_count,  istio_success_rate
41013,N/A,,,,
50013,istio_count, istio_duration, memory_usage, istio_success_rate, cpu_usage
50008,memory_usage, istio_count, istio_duration, cpu_usage,
40009,,,,,
51013,memory_usage, istio_count, istio_duration, istio_success_rate, cpu_usage
40013,,,,,
51009,net_io, diskio, memory_usage, istio_count, istio_duration
51010,netty_error,diskio,memory_usage,istio_count,cpu_usage
40004,Start string not found.,,,,
50012,net_io, diskio, memory_usage, istio_count, istio_duration
40005,Start string not found.,,,,
50011,istio_duration, istio_count, memory_usage, cpu_usage, istio_success_rate
50007,net_bytes_sent,net_bytes_received,cpu_usage,memory_usage,istio_duration
40010,,,,,
40006,N/A,,,,
41012,Start string not found.,,,,
41009,None,,,,
51011,memory_usage, istio_count, istio_duration, istio_success_rate, cpu_usage
41010,,,,,
50010,memory_usage, istio_count, istio_duration, cpu_usage, istio_success_rate
41011,Start string not found.,,,,
50003,net_io, diskio, memory_usage, cpu_usage, istio_duration
