id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.6686),tensor(0.6780)
40012,normal,normal,tensor(0.3909),tensor(0.5533)
50009,failure,failure,tensor(0.7297),tensor(0.5016)
40011,normal,normal,tensor(0.6445),tensor(0.8424)
40003,normal,normal,tensor(0.3909),tensor(0.5780)
51012,failure,failure,tensor(0.2526),tensor(0.3224)
40008,normal,normal,tensor(0.2105),tensor(0.4136)
50004,failure,failure,tensor(0.7950),tensor(0.5257)
40007,normal,normal,tensor(0.8094),tensor(0.7188)
50006,failure,failure,tensor(0.7525),tensor(0.8050)
41013,normal,normal,tensor(0.2223),tensor(0.2293)
50013,failure,failure,tensor(0.8444),tensor(0.6983)
50008,failure,failure,tensor(0.7476),tensor(0.7531)
40009,normal,normal,tensor(0.6279),tensor(0.5754)
51013,failure,failure,tensor(0.6507),tensor(0.5547)
40013,normal,normal,tensor(0.7465),tensor(0.9246)
51009,failure,failure,tensor(0.2144),tensor(0.2245)
51010,failure,failure,tensor(0.8096),tensor(0.8369)
40004,normal,normal,tensor(0.6960),tensor(0.7188)
50012,failure,failure,tensor(0.6063),tensor(0.7048)
40005,normal,normal,tensor(0.2312),tensor(0.4136)
50011,failure,failure,tensor(0.1846),tensor(0.1063)
50007,failure,failure,tensor(0.5925),tensor(0.6280)
40010,normal,normal,tensor(0.4050),tensor(0.5780)
40006,normal,normal,tensor(0.2105),tensor(0.2293)
41012,normal,normal,tensor(0.6155),tensor(0.7188)
41009,normal,normal,tensor(0.3708),tensor(0.5695)
51011,failure,failure,tensor(0.4981),tensor(0.2399)
41010,normal,normal,tensor(0.2670),tensor(0.3989)
50010,failure,failure,tensor(0.5934),tensor(0.6147)
41011,normal,normal,tensor(0.3990),tensor(0.5533)
50003,failure,failure,tensor(0.9010),tensor(0.6699)
