id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.2084),tensor(0.1706)
50006,failure,failure,tensor(0.2157),tensor(0.2904)
41010,normal,normal,tensor(0.2105),tensor(0.3989)
40005,normal,normal,tensor(0.2105),tensor(0.3989)
40013,normal,normal,tensor(0.2105),tensor(0.3989)
40004,normal,normal,tensor(0.8979),tensor(0.8424)
40008,normal,normal,tensor(0.3909),tensor(0.5780)
50008,failure,failure,tensor(0.2620),tensor(0.1829)
51013,failure,failure,tensor(0.1280),tensor(0.1609)
41013,normal,normal,tensor(0.5552),tensor(0.4541)
50004,failure,failure,tensor(0.7564),tensor(0.5270)
50005,failure,failure,tensor(0.2171),tensor(0.1730)
40006,normal,normal,tensor(0.2284),tensor(0.3317)
41012,normal,normal,tensor(0.2322),tensor(0.3989)
50003,failure,failure,tensor(0.2707),tensor(0.3956)
40009,normal,normal,tensor(0.2524),tensor(0.4136)
50012,failure,failure,tensor(0.7249),tensor(0.8166)
50009,failure,failure,tensor(0.2393),tensor(0.3999)
51010,failure,failure,tensor(0.6866),tensor(0.5120)
51011,failure,failure,tensor(0.3219),tensor(0.3718)
50011,failure,failure,tensor(0.7175),tensor(0.5543)
50007,failure,failure,tensor(0.1953),tensor(0.3667)
51009,failure,failure,tensor(0.2086),tensor(0.1537)
40012,normal,normal,tensor(0.2105),tensor(0.4136)
40010,normal,normal,tensor(0.8509),tensor(0.9331)
40003,normal,normal,tensor(0.2105),tensor(0.3989)
40007,normal,normal,tensor(0.2105),tensor(0.2293)
50010,failure,failure,tensor(0.1393),tensor(0.2258)
51012,failure,failure,tensor(0.2393),tensor(0.3339)
41009,normal,normal,tensor(0.2105),tensor(0.3989)
41011,normal,normal,tensor(0.2105),tensor(0.3989)
40011,normal,normal,tensor(0.2011),tensor(0.5064)
