id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(1.0000),tensor(0.9540)
40012,normal,normal,tensor(1.0000),tensor(0.9478)
51009,normal,failure,tensor(0.5490),tensor(0.6762)
41009,normal,normal,tensor(1.),tensor(0.9540)
51011,failure,failure,tensor(0.8188),tensor(0.9163)
50012,normal,failure,tensor(0.9395),tensor(0.7789)
50003,failure,failure,tensor(0.8261),tensor(0.7127)
41011,normal,normal,tensor(0.9259),tensor(0.6210)
40005,normal,normal,tensor(0.7949),tensor(0.8990)
50011,failure,failure,tensor(0.7127),tensor(0.5245)
41010,normal,normal,tensor(0.2226),tensor(0.4136)
51013,failure,failure,tensor(0.9945),tensor(0.9866)
40003,normal,normal,tensor(0.9480),tensor(0.9602)
51012,failure,failure,tensor(0.7548),tensor(0.6313)
40008,normal,normal,tensor(0.9204),tensor(0.9602)
50004,normal,failure,tensor(0.9952),tensor(0.9673)
40013,normal,normal,tensor(0.9452),tensor(0.6801)
50008,failure,failure,tensor(0.7608),tensor(0.8832)
41012,normal,normal,tensor(0.9093),tensor(0.9490)
50010,failure,failure,tensor(0.5962),tensor(0.8889)
41013,normal,normal,tensor(0.0564),tensor(0.4136)
40011,normal,normal,tensor(0.3618),tensor(0.5780)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
51010,failure,failure,tensor(0.6888),tensor(0.6462)
40004,normal,normal,tensor(0.2680),tensor(0.5780)
40010,normal,normal,tensor(1.0000),tensor(0.9602)
40006,normal,normal,tensor(1.0000),tensor(0.9602)
50013,failure,failure,tensor(0.8554),tensor(0.6321)
50005,failure,failure,tensor(0.8309),tensor(0.8439)
50006,failure,failure,tensor(0.7888),tensor(0.7590)
50007,failure,failure,tensor(0.8776),tensor(0.8770)
50009,failure,failure,tensor(0.8174),tensor(0.9163)
