id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.9499),tensor(0.9490)
51010,failure,failure,tensor(0.6315),tensor(0.7187)
50009,failure,failure,tensor(0.6057),tensor(0.6357)
41011,normal,normal,tensor(0.2654),tensor(0.5533)
40009,normal,normal,tensor(0.3617),tensor(0.5780)
41013,normal,normal,tensor(0.9543),tensor(0.6210)
40003,normal,normal,tensor(0.3450),tensor(0.5780)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
40004,normal,normal,tensor(0.3231),tensor(0.5780)
50010,failure,failure,tensor(0.7539),tensor(0.5735)
51011,failure,failure,tensor(0.8978),tensor(0.9280)
51013,failure,failure,tensor(0.3614),tensor(0.4177)
50005,failure,failure,tensor(0.6541),tensor(0.4963)
40012,normal,normal,tensor(0.2749),tensor(0.2293)
50004,failure,failure,tensor(0.8894),tensor(0.9261)
40006,normal,normal,tensor(1.0000),tensor(0.9490)
41010,normal,normal,tensor(0.3362),tensor(0.5780)
41009,normal,normal,tensor(0.3607),tensor(0.5780)
50003,failure,failure,tensor(0.8508),tensor(0.8774)
51012,failure,failure,tensor(0.8877),tensor(0.9377)
50013,normal,failure,tensor(0.8851),tensor(0.7686)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
50006,failure,failure,tensor(1.),tensor(0.8173)
50008,failure,failure,tensor(0.7395),tensor(0.7319)
50012,failure,failure,tensor(0.6217),tensor(0.7040)
51009,failure,failure,tensor(0.8125),tensor(0.8832)
50007,failure,failure,tensor(0.7344),tensor(0.8400)
50011,failure,failure,tensor(0.9544),tensor(0.9861)
40008,normal,normal,tensor(0.9494),tensor(0.6213)
41012,normal,normal,tensor(1.),tensor(0.9540)
40005,normal,normal,tensor(0.1564),tensor(0.4136)
40013,normal,normal,tensor(1.0000),tensor(0.9602)
