id,change_type,real_type,reason_score,solution_score
40011,normal,normal,tensor(0.9565),tensor(0.7143)
51010,failure,failure,tensor(0.8409),tensor(0.6968)
50009,failure,failure,tensor(0.2112),tensor(0.2057)
41011,normal,normal,tensor(0.9931),tensor(0.9490)
40009,normal,normal,tensor(0.3138),tensor(0.5780)
41013,normal,normal,tensor(0.3216),tensor(0.5533)
40003,normal,normal,tensor(0.3487),tensor(0.5780)
40007,normal,normal,tensor(0.9130),tensor(0.6210)
40004,normal,normal,tensor(0.4208),tensor(0.5780)
50010,failure,failure,tensor(0.7899),tensor(0.5210)
51011,failure,failure,tensor(0.3875),tensor(0.3667)
51013,failure,failure,tensor(0.6848),tensor(0.7957)
50005,failure,failure,tensor(0.8386),tensor(0.7558)
40012,normal,normal,tensor(0.8469),tensor(0.7143)
50004,failure,failure,tensor(0.9028),tensor(0.9261)
40006,normal,normal,tensor(0.2775),tensor(0.3989)
41010,normal,normal,tensor(0.9749),tensor(0.9602)
41009,normal,normal,tensor(0.3701),tensor(0.5780)
50003,failure,failure,tensor(0.6780),tensor(0.6977)
51012,failure,failure,tensor(0.6856),tensor(0.7704)
50013,normal,failure,tensor(0.8725),tensor(0.5224)
40010,normal,normal,tensor(0.2430),tensor(0.3989)
50006,failure,failure,tensor(0.8335),tensor(0.7864)
50008,failure,failure,tensor(0.6367),tensor(0.6415)
50012,failure,failure,tensor(0.7000),tensor(0.6180)
51009,failure,failure,tensor(0.3845),tensor(0.4129)
50007,failure,failure,tensor(0.3970),tensor(0.3854)
50011,failure,failure,tensor(0.2534),tensor(0.4267)
40008,normal,normal,tensor(0.3956),tensor(0.5780)
41012,normal,normal,tensor(0.3702),tensor(0.5780)
40005,normal,normal,tensor(0.2041),tensor(0.3989)
40013,normal,normal,tensor(0.3121),tensor(0.2293)
