id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(0.2270),tensor(0.2293)
51013,normal,failure,tensor(0.1361),tensor(0.1162)
40012,normal,normal,tensor(0.2435),tensor(0.4136)
40010,normal,normal,tensor(0.1638),tensor(0.4136)
41012,normal,normal,tensor(0.2130),tensor(0.3989)
51011,failure,failure,tensor(0.7885),tensor(0.6923)
41011,normal,normal,tensor(0.2502),tensor(0.3989)
40013,normal,normal,tensor(0.2402),tensor(0.3989)
40007,normal,normal,tensor(0.2307),tensor(0.2293)
50008,normal,failure,tensor(0.1158),tensor(0.3420)
40005,normal,normal,tensor(0.2223),tensor(0.3989)
51012,normal,failure,tensor(0.1648),tensor(0.1023)
51010,normal,failure,tensor(0.1946),tensor(0.2660)
40009,normal,normal,tensor(0.1872),tensor(0.4136)
41013,normal,normal,tensor(0.2722),tensor(0.3989)
50007,normal,failure,tensor(0.2128),tensor(0.2660)
40003,normal,normal,tensor(0.2297),tensor(0.4136)
41010,normal,normal,tensor(0.3492),tensor(0.5780)
50005,normal,failure,tensor(0.2044),tensor(0.2564)
40011,normal,normal,tensor(1.),tensor(0.9490)
40008,normal,normal,tensor(0.2624),tensor(0.3989)
50003,failure,failure,tensor(0.2143),tensor(0.4779)
50006,normal,failure,tensor(0.1820),tensor(0.2660)
51009,failure,failure,tensor(0.6378),tensor(0.7891)
50011,failure,failure,tensor(0.2734),tensor(0.1567)
50009,normal,failure,tensor(0.1503),tensor(0.2864)
50010,failure,failure,tensor(0.2286),tensor(0.2476)
50004,normal,failure,tensor(0.1400),tensor(0.2660)
50013,failure,failure,tensor(0.3956),tensor(0.4321)
50012,normal,failure,tensor(0.1687),tensor(0.3420)
41009,normal,normal,tensor(0.2133),tensor(0.3989)
40004,normal,normal,tensor(0.2903),tensor(0.4136)
