id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.2134),tensor(0.1374)
40012,normal,normal,tensor(0.2105),tensor(0.3989)
50009,failure,failure,tensor(0.1781),tensor(0.1482)
40011,normal,normal,tensor(0.2105),tensor(0.4136)
40003,normal,normal,tensor(0.2105),tensor(0.4136)
51012,failure,failure,tensor(0.3540),tensor(0.3920)
40008,normal,normal,tensor(0.2304),tensor(0.4136)
50004,failure,failure,tensor(0.1715),tensor(0.1199)
40007,normal,normal,tensor(0.1604),tensor(0.4136)
50006,failure,failure,tensor(0.5633),tensor(0.6290)
41013,normal,normal,tensor(0.2105),tensor(0.3989)
50013,failure,failure,tensor(0.2248),tensor(0.3417)
50008,failure,failure,tensor(0.2229),tensor(0.2003)
40009,normal,normal,tensor(0.2105),tensor(0.4136)
51013,failure,failure,tensor(0.1713),tensor(0.1826)
40013,normal,normal,tensor(0.3741),tensor(0.3985)
51009,failure,failure,tensor(0.1594),tensor(0.1285)
51010,failure,failure,tensor(0.3369),tensor(0.2561)
40004,normal,normal,tensor(0.7631),tensor(0.6702)
50012,failure,failure,tensor(0.2808),tensor(0.3001)
40005,normal,normal,tensor(0.2105),tensor(0.4136)
50011,failure,failure,tensor(0.3690),tensor(0.3346)
50007,failure,failure,tensor(0.3970),tensor(0.2976)
40010,normal,normal,tensor(0.2304),tensor(0.3989)
40006,normal,normal,tensor(0.6365),tensor(0.6702)
41012,normal,normal,tensor(0.3162),tensor(0.5533)
41009,normal,normal,tensor(0.7082),tensor(0.7595)
51011,failure,failure,tensor(0.3129),tensor(0.3503)
41010,normal,normal,tensor(0.2304),tensor(0.4136)
50010,failure,failure,tensor(0.3730),tensor(0.3306)
41011,normal,normal,tensor(0.2602),tensor(0.2293)
50003,failure,failure,tensor(0.7165),tensor(0.6701)
