id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,istio_count, istio_duration, memory_usage, cpu_usage, istio_success_rate
40012,,,,,
50009,net_send_packet, diskio, memory_usage, istio_count, cpu_usage
40011,Start string not found.,,,,
40003,Start string not found.,,,,
51012,net_io diskio cpu_usage memory_usage istio_duration,,,,
40008,Start string not found.,,,,
50004,istio_count, istio_duration, cpu_usage, memory_usage, diskio
40007,Start string not found.,,,,
50006,cpu_usage,memory_usage,istio_duration, istio_count,  isitio_success_rate
41013,,,,,
50013,istio_count, istio_duration, memory_usage, cpu_usage, istio_success_rate
50008,memory_usage, istio_count, istio_duration, cpu_usage,
40009,Start string not found.,,,,
51013,memory_usage, istio_count, istio_duration, cpu_usage, istio_success_rate
40013,None,,,,
51009,net_io, diskio, memory_usage, istio_count, istio_duration
51010,net_usage, cpu_usage, memory_usage, diskio, istio_duration
40004,N/A,,,,
50012,net_io,diskio,memory_usage,cpu_usage,istio_duration
40005,Start string not found.,,,,
50011,istio_duration, istio_count, memory_usage, cpu_usage,  istio_success_rate
50007,net_requests, cpu_usage, memory_usage, istio_duration, istio_count
40010,,,,,
40006,N/A,,,,
41012,Start string not found.,,,,
41009,None,,,,
51011,net_in, net_out, cpu_usage, memory_usage, istio_duration
41010,Start string not found.,,,,
50010,istio_success_rate, memory_usage, istio_count, istio_duration, cpu_usage
41011,N/A,,,,
50003,net_io, diskio, istio_duration, cpu_usage, memory_usage
