id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.6142),tensor(0.8613)
50005,failure,failure,tensor(0.5481),tensor(0.6556)
41012,normal,normal,tensor(0.3613),tensor(0.2885)
40008,normal,normal,tensor(0.2989),tensor(0.2885)
50007,failure,failure,tensor(0.5971),tensor(0.6437)
50004,failure,failure,tensor(0.6011),tensor(0.8030)
40012,normal,normal,tensor(0.3254),tensor(0.2885)
50010,failure,failure,tensor(0.5694),tensor(0.8943)
51013,failure,failure,tensor(0.5602),tensor(0.6785)
50011,failure,failure,tensor(0.5615),tensor(0.6864)
51009,failure,failure,tensor(0.5142),tensor(0.8983)
50012,failure,failure,tensor(0.6036),tensor(0.6507)
50008,failure,failure,tensor(0.5110),tensor(0.6125)
40007,normal,normal,tensor(0.3215),tensor(0.2924)
40003,normal,normal,tensor(0.3446),tensor(0.2885)
41009,normal,normal,tensor(0.3289),tensor(0.2924)
50009,failure,failure,tensor(0.4870),tensor(0.7038)
51010,failure,failure,tensor(0.5392),tensor(0.6635)
41010,normal,normal,tensor(0.2943),tensor(0.2885)
40004,normal,normal,tensor(0.2787),tensor(0.2885)
40013,normal,normal,tensor(0.2747),tensor(0.2849)
50013,failure,failure,tensor(0.4913),tensor(0.6764)
40005,normal,normal,tensor(0.3206),tensor(0.2885)
40006,normal,normal,tensor(0.3476),tensor(0.2924)
51011,failure,failure,tensor(0.5393),tensor(0.6627)
40010,normal,normal,tensor(0.3296),tensor(0.2924)
50006,failure,failure,tensor(0.5055),tensor(0.6988)
50003,failure,failure,tensor(0.4575),tensor(0.6914)
41013,normal,normal,tensor(0.3181),tensor(0.2885)
40009,normal,normal,tensor(0.3329),tensor(0.2849)
41011,normal,normal,tensor(0.3054),tensor(0.2885)
40011,normal,normal,tensor(0.2616),tensor(0.2849)
