id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.5753),tensor(0.5429)
51011,failure,failure,tensor(0.2329),tensor(0.3977)
40011,normal,normal,tensor(0.2295),tensor(0.3989)
41011,normal,normal,tensor(0.2311),tensor(0.3989)
50004,failure,failure,tensor(0.3068),tensor(0.3408)
50009,failure,failure,tensor(0.5403),tensor(0.6113)
40005,normal,normal,tensor(0.2105),tensor(0.3989)
41010,normal,normal,tensor(0.3909),tensor(0.5533)
40009,normal,normal,tensor(0.3209),tensor(0.3989)
50012,failure,failure,tensor(0.1829),tensor(0.4229)
50003,failure,failure,tensor(0.6592),tensor(0.6993)
50006,failure,failure,tensor(0.1979),tensor(0.2375)
50013,failure,failure,tensor(0.1644),tensor(0.1396)
51012,failure,failure,tensor(0.2004),tensor(0.2645)
51013,failure,failure,tensor(0.2491),tensor(0.2258)
41013,normal,normal,tensor(0.2105),tensor(0.4136)
40010,normal,normal,tensor(0.1981),tensor(0.3989)
40012,normal,normal,tensor(0.2319),tensor(0.4136)
40013,normal,normal,tensor(0.2105),tensor(0.4136)
40003,normal,normal,tensor(0.2478),tensor(0.3989)
51009,failure,failure,tensor(0.4235),tensor(0.2903)
50008,failure,failure,tensor(0.3328),tensor(0.3415)
50011,failure,failure,tensor(0.2217),tensor(0.1320)
51010,failure,failure,tensor(0.1472),tensor(0.1203)
40004,normal,normal,tensor(0.2234),tensor(0.4136)
40006,normal,normal,tensor(0.2534),tensor(0.3027)
50007,failure,failure,tensor(0.7037),tensor(0.6284)
40008,normal,normal,tensor(0.2105),tensor(0.3989)
40007,normal,normal,tensor(0.2312),tensor(0.2293)
41012,normal,normal,tensor(0.2105),tensor(0.4136)
41009,normal,normal,tensor(0.2105),tensor(0.4136)
50010,failure,failure,tensor(0.4115),tensor(0.3436)
