id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(1.0000),tensor(0.9602)
51013,failure,failure,tensor(0.8858),tensor(0.9807)
40012,normal,normal,tensor(1.),tensor(0.9540)
40010,normal,normal,tensor(1.),tensor(0.9478)
41012,normal,normal,tensor(1.0000),tensor(0.9540)
51011,failure,failure,tensor(0.9983),tensor(0.9779)
41011,normal,normal,tensor(1.),tensor(0.9540)
40013,normal,normal,tensor(1.0000),tensor(0.9602)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
50008,failure,failure,tensor(1.),tensor(0.9742)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
51012,failure,failure,tensor(1.0000),tensor(0.9867)
51010,failure,failure,tensor(0.8960),tensor(0.6363)
40009,normal,normal,tensor(1.0000),tensor(0.9602)
41013,normal,normal,tensor(1.0000),tensor(0.9602)
50007,failure,failure,tensor(1.0000),tensor(0.9850)
40003,normal,normal,tensor(1.),tensor(0.9540)
41010,normal,normal,tensor(1.0000),tensor(0.9586)
50005,failure,failure,tensor(1.0000),tensor(0.9849)
40011,normal,normal,tensor(1.),tensor(0.9490)
40008,normal,normal,tensor(1.0000),tensor(0.9602)
50003,failure,failure,tensor(0.8815),tensor(0.9807)
50006,normal,failure,tensor(1.),tensor(0.9800)
51009,normal,failure,tensor(1.0000),tensor(0.9798)
50011,failure,failure,tensor(1.0000),tensor(0.9884)
50009,normal,failure,tensor(1.),tensor(0.9798)
50010,failure,failure,tensor(0.9321),tensor(0.5748)
50004,failure,failure,tensor(0.9371),tensor(0.9742)
50013,failure,failure,tensor(1.0000),tensor(0.9809)
50012,normal,failure,tensor(1.0000),tensor(0.9793)
41009,normal,normal,tensor(1.),tensor(0.9478)
40004,normal,normal,tensor(1.0000),tensor(0.9602)
