id,kpi1,kpi2,kpi3,kpi4,kpi5
40009,N/A,,,,
40012,Start string not found.,,,,
51009,N/A,,,,
41009,N/A,,,,
51011,request_count, request_success_rate,,,
50012,None,,,,
50003,Resource Contention-Defective Software Changes,,,,
41011,Start string not found.,,,,
40005,,,,,
50011,Resource Contention-Defective Software Changes,,,,
41010,,,,,
51013,Resource Contention-Defective Software Changes,,,,
40003,,,,,
51012,request_count, request_success_rate,,,
40008,,,,,
50004,Not Applicable,,,,
40013,null,,,,
50008,Resource Contention-Defective Software Changes, request_count, request_success_rate,,
41012,Start string not found.,,,,
50010,request_count, request_success_rate,,,
41013,,,,,
40011,,,,,
40007,,,,,
51010,Resource Contention-Defective Software Changes,,,,
40004,Start string not found.,,,,
40010,,,,,
40006,Start string not found.,,,,
50013,request_count, request_success_rate,,,
50005,Resource Contention-Defective Software Changes,,,,
50006,request_count, request_success_rate,,,
50007,request_count, request_success_rate,,,
50009,request_count, request_success_rate,,,
