id,change_type,real_type,reason_score,solution_score
51010,failure,failure,tensor(0.5384),tensor(0.3967)
50012,failure,failure,tensor(0.1757),tensor(0.1610)
40009,normal,normal,tensor(0.1473),tensor(0.4136)
50009,failure,failure,tensor(0.5168),tensor(0.5112)
41009,normal,normal,tensor(0.9301),tensor(0.7256)
40007,normal,normal,tensor(0.6787),tensor(0.6210)
40011,normal,normal,tensor(0.2278),tensor(0.3989)
50008,failure,failure,tensor(0.5329),tensor(0.4776)
51012,failure,failure,tensor(0.9780),tensor(0.8430)
40005,normal,normal,tensor(0.2169),tensor(0.3989)
40008,normal,normal,tensor(0.2302),tensor(0.3989)
41013,normal,normal,tensor(0.9390),tensor(0.6210)
50013,failure,failure,tensor(0.5668),tensor(0.4593)
40012,normal,normal,tensor(0.2610),tensor(0.5780)
50003,failure,failure,tensor(0.8095),tensor(0.8481)
40010,normal,normal,tensor(0.2184),tensor(0.3989)
51011,failure,failure,tensor(0.9920),tensor(0.7934)
41011,normal,normal,tensor(0.2734),tensor(0.3989)
50011,failure,failure,tensor(0.2125),tensor(0.1843)
51009,failure,failure,tensor(0.5707),tensor(0.3622)
40003,normal,normal,tensor(0.3733),tensor(0.5780)
41010,normal,normal,tensor(1.),tensor(0.9602)
40013,normal,normal,tensor(0.2887),tensor(0.3989)
50006,failure,failure,tensor(0.1526),tensor(0.1811)
50010,failure,failure,tensor(0.5041),tensor(0.5459)
50004,failure,failure,tensor(0.8022),tensor(0.7476)
40004,normal,normal,tensor(0.1680),tensor(0.3989)
51013,failure,failure,tensor(0.2150),tensor(0.2232)
50007,failure,failure,tensor(0.8189),tensor(0.8562)
50005,failure,failure,tensor(0.2291),tensor(0.0967)
40006,normal,normal,tensor(0.9459),tensor(0.6702)
41012,normal,normal,tensor(0.2588),tensor(0.3989)
