id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.7702),tensor(0.5756)
50005,failure,failure,tensor(0.9224),tensor(0.6300)
41012,normal,normal,tensor(0.8177),tensor(0.8956)
40008,normal,normal,tensor(0.3909),tensor(0.5780)
50007,failure,failure,tensor(0.8881),tensor(0.8126)
50004,failure,failure,tensor(0.8370),tensor(0.6418)
40012,normal,normal,tensor(0.3799),tensor(0.5780)
50010,failure,failure,tensor(0.9321),tensor(0.7094)
51013,failure,failure,tensor(0.8386),tensor(0.6980)
50011,failure,failure,tensor(0.9182),tensor(0.7414)
51009,failure,failure,tensor(0.9132),tensor(0.8635)
50012,failure,failure,tensor(0.9199),tensor(0.8296)
50008,failure,failure,tensor(0.4172),tensor(0.3799)
40007,normal,normal,tensor(0.6843),tensor(0.7561)
40003,normal,normal,tensor(0.9243),tensor(0.9602)
41009,normal,normal,tensor(0.7441),tensor(0.3219)
50009,failure,failure,tensor(0.5455),tensor(0.6122)
51010,failure,failure,tensor(0.8756),tensor(0.6877)
41010,normal,normal,tensor(0.8586),tensor(0.8368)
40004,normal,normal,tensor(0.3046),tensor(0.5482)
40013,normal,normal,tensor(0.8794),tensor(0.7945)
50013,failure,failure,tensor(0.5620),tensor(0.6422)
40005,normal,normal,tensor(0.8745),tensor(0.6932)
40006,normal,normal,tensor(0.8326),tensor(0.8739)
51011,failure,failure,tensor(0.8732),tensor(0.8198)
40010,normal,normal,tensor(0.8271),tensor(0.6732)
50006,failure,failure,tensor(0.9302),tensor(0.8513)
50003,failure,failure,tensor(0.8228),tensor(0.8326)
41013,normal,normal,tensor(0.8400),tensor(0.6182)
40009,normal,normal,tensor(0.7279),tensor(0.3067)
41011,normal,normal,tensor(0.9267),tensor(0.7470)
40011,normal,normal,tensor(0.6146),tensor(0.4651)
