csvname,anomaly_timestamp,Z_value_1,Z_value_2,Z_value_3,Z_value_4,Z_value_5,Z_value_6,Z_value_7,Z_value_8,Z_value_9,Z_value_10,Z_value_11,Z_value_12,Z_value_13,Z_value_14,Z_value_15,Z_value_16,Z_value_17,Z_value_18,Z_value_19,Z_value_20,Z_value_21,Z_value_22,Z_value_23,Z_value_24,Z_value_25,Z_value_26,Z_value_27,Z_value_28,Z_value_29,Z_value_30,prediction
19930931b560277fcf06ecc09f41e752,1701680400,17.0,22.0,19.0,29.0,19.0,33.0,138.0,23.0,23.0,20.0,23.0,23.0,32.0,20.0,27.0,28.0,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,7
19930931b560277fcf06ecc09f41e752,1701681240,28.0,17.0,22.0,19.0,29.0,19.0,33.0,23.0,23.0,20.0,23.0,23.0,32.0,20.0,27.0,138.0,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,7
19930931b560277fcf06ecc09f41e752,1701682920,33.0,138.0,23.0,23.0,20.0,23.0,23.0,32.0,20.0,27.0,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,23.0,24.0,17.0,24.0,26.0,7
19930931b560277fcf06ecc09f41e752,1701683880,20.0,27.0,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,23.0,24.0,17.0,24.0,26.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,7
19930931b560277fcf06ecc09f41e752,1701684000,27.0,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,23.0,24.0,17.0,24.0,26.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,7
19930931b560277fcf06ecc09f41e752,1701684120,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,23.0,24.0,17.0,24.0,26.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701684240,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,24.0,23.0,17.0,24.0,26.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701684360,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,17.0,23.0,24.0,24.0,26.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701684480,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,24.0,23.0,24.0,17.0,26.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701684600,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,26.0,23.0,24.0,17.0,24.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701684720,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,24.0,23.0,24.0,17.0,24.0,26.0,26.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701684840,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,26.0,23.0,24.0,17.0,24.0,26.0,24.0,25.0,20.0,24.0,26.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701685320,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,26.0,23.0,24.0,17.0,24.0,26.0,24.0,26.0,25.0,20.0,24.0,28.0,24.0,25.0,17.0,7
19930931b560277fcf06ecc09f41e752,1701685560,24.0,34.0,22.0,25.0,22.0,71.0,22.0,24.0,20.0,20.0,19.0,25.0,17.0,23.0,20.0,24.0,23.0,24.0,17.0,24.0,26.0,24.0,26.0,25.0,20.0,24.0,26.0,28.0,25.0,17.0,7
001af3fb6b4d143bcf025ea210b71ead,1701680400,175.0,189.0,166.0,176.0,187.0,181.0,159.0,178.0,174.0,182.0,181.0,177.0,74.0,0.0,5.0,171.0,1.0,2.0,0.0,1.0,0.0,101.0,179.0,176.0,176.0,171.0,176.0,188.0,175.0,168.0,7
001af3fb6b4d143bcf025ea210b71ead,1701680520,171.0,189.0,166.0,176.0,187.0,181.0,159.0,178.0,174.0,182.0,181.0,177.0,74.0,0.0,5.0,175.0,1.0,2.0,0.0,1.0,0.0,101.0,179.0,176.0,176.0,171.0,176.0,188.0,175.0,168.0,7
001af3fb6b4d143bcf025ea210b71ead,1701680640,171.0,175.0,166.0,176.0,187.0,181.0,159.0,178.0,174.0,182.0,181.0,177.0,74.0,0.0,5.0,189.0,1.0,2.0,0.0,1.0,0.0,101.0,179.0,176.0,176.0,171.0,176.0,188.0,175.0,168.0,7
