id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(1.0000),tensor(0.9602)
51013,normal,failure,tensor(0.1779),tensor(0.2864)
40012,normal,normal,tensor(0.2250),tensor(0.3989)
40010,normal,normal,tensor(0.9145),tensor(0.6213)
41012,normal,normal,tensor(0.9388),tensor(0.6702)
51011,failure,failure,tensor(0.8851),tensor(0.8561)
41011,normal,normal,tensor(0.2032),tensor(0.3989)
40013,normal,normal,tensor(0.3536),tensor(0.5780)
40007,normal,normal,tensor(1.0000),tensor(0.9602)
50008,failure,failure,tensor(0.8022),tensor(0.5015)
40005,normal,normal,tensor(0.2658),tensor(0.3989)
51012,failure,failure,tensor(0.8063),tensor(0.6240)
51010,failure,failure,tensor(0.8576),tensor(0.5337)
40009,normal,normal,tensor(0.2298),tensor(0.3989)
41013,normal,normal,tensor(0.2230),tensor(0.3989)
50007,failure,failure,tensor(0.7927),tensor(0.6579)
40003,normal,normal,tensor(0.9344),tensor(0.6702)
41010,normal,normal,tensor(0.9389),tensor(0.7755)
50005,failure,failure,tensor(0.7961),tensor(0.6651)
40011,normal,normal,tensor(1.),tensor(0.9490)
40008,normal,normal,tensor(0.2632),tensor(0.5780)
50003,failure,failure,tensor(0.9894),tensor(0.8366)
50006,normal,failure,tensor(0.1106),tensor(0.2660)
51009,normal,failure,tensor(0.9248),tensor(0.7686)
50011,normal,failure,tensor(0.5806),tensor(0.6762)
50009,failure,failure,tensor(0.2602),tensor(0.2048)
50010,failure,failure,tensor(0.6307),tensor(0.3355)
50004,failure,failure,tensor(0.2363),tensor(0.2916)
50013,failure,failure,tensor(0.2893),tensor(0.1975)
50012,normal,failure,tensor(0.7110),tensor(0.6062)
41009,normal,normal,tensor(1.),tensor(0.9478)
40004,normal,normal,tensor(1.0000),tensor(0.9602)
