id,change_type,real_type,reason_score,solution_score
10033,failure,failure,tensor(0.1894),tensor(0.1672)
10034,failure,failure,tensor(0.9176),tensor(0.7302)
10035,failure,failure,tensor(0.8724),tensor(0.8919)
10036,failure,failure,tensor(0.8565),tensor(0.9310)
10037,failure,failure,tensor(0.8472),tensor(0.8821)
10038,failure,failure,tensor(0.8743),tensor(0.9373)
10039,failure,failure,tensor(0.8969),tensor(0.7823)
10040,failure,failure,tensor(0.8971),tensor(0.8892)
10041,failure,failure,tensor(0.9197),tensor(0.8988)
10042,failure,failure,tensor(0.9262),tensor(0.8640)
10043,failure,failure,tensor(0.8906),tensor(0.9207)
10044,failure,failure,tensor(0.1796),tensor(0.1335)
10045,failure,failure,tensor(0.9083),tensor(0.9419)
10046,failure,failure,tensor(0.9361),tensor(0.9060)
10047,failure,failure,tensor(0.9144),tensor(0.9133)
10048,failure,failure,tensor(0.9148),tensor(0.8581)
10049,failure,failure,tensor(0.9253),tensor(0.8607)
10050,failure,failure,tensor(0.2563),tensor(0.1657)
10051,failure,failure,tensor(0.2738),tensor(0.2539)
10052,failure,failure,tensor(0.9283),tensor(0.9059)
10053,failure,failure,tensor(0.8965),tensor(0.8320)
10054,failure,failure,tensor(0.9135),tensor(0.8298)
10055,failure,failure,tensor(0.9366),tensor(0.8862)
10056,failure,failure,tensor(0.3521),tensor(0.2262)
10057,failure,failure,tensor(0.2731),tensor(0.2476)
10058,failure,failure,tensor(0.9125),tensor(0.9187)
10060,failure,failure,tensor(0.6634),tensor(0.6950)
10062,failure,failure,tensor(0.8792),tensor(0.7543)
10063,failure,failure,tensor(0.2711),tensor(0.1593)
10064,failure,failure,tensor(0.2148),tensor(0.0468)
10065,failure,failure,tensor(0.1968),tensor(0.2099)
10066,failure,failure,tensor(0.8654),tensor(0.8679)
10067,failure,failure,tensor(0.2232),tensor(0.1456)
10068,failure,failure,tensor(0.9141),tensor(0.8839)
10076,failure,failure,tensor(0.1657),tensor(0.1884)
10077,failure,failure,tensor(0.2913),tensor(0.1650)
10079,failure,failure,tensor(0.8994),tensor(0.9406)
10080,failure,failure,tensor(0.2391),tensor(0.1177)
10081,failure,failure,tensor(0.8734),tensor(0.8075)
10082,failure,failure,tensor(0.9309),tensor(0.7684)
