id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.8026),tensor(0.9105)
51012,failure,failure,tensor(0.9248),tensor(0.9051)
40007,normal,normal,tensor(1.),tensor(0.9478)
50006,failure,failure,tensor(0.9226),tensor(0.7546)
41011,normal,normal,tensor(1.),tensor(0.9602)
51009,failure,failure,tensor(0.9199),tensor(0.9087)
50013,failure,failure,tensor(0.7024),tensor(0.6849)
41012,normal,normal,tensor(1.0000),tensor(0.9540)
40006,normal,normal,tensor(0.9464),tensor(0.7143)
40003,normal,normal,tensor(0.6336),tensor(0.6210)
40011,normal,normal,tensor(0.3427),tensor(0.5780)
40009,normal,normal,tensor(0.9517),tensor(0.9063)
50007,failure,failure,tensor(0.9939),tensor(0.9866)
50003,failure,failure,tensor(0.7720),tensor(0.5871)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
50011,failure,failure,tensor(1.),tensor(0.8209)
50009,failure,failure,tensor(0.9052),tensor(0.9516)
40008,normal,normal,tensor(1.),tensor(0.9478)
40013,normal,normal,tensor(1.),tensor(0.9540)
50005,failure,failure,tensor(0.7238),tensor(0.7762)
51011,failure,failure,tensor(0.9912),tensor(0.9906)
40012,normal,normal,tensor(1.0000),tensor(0.9490)
41010,normal,normal,tensor(1.0000),tensor(0.9824)
40010,normal,normal,tensor(1.0000),tensor(0.9540)
50010,failure,failure,tensor(0.8742),tensor(0.9866)
50004,failure,failure,tensor(0.6038),tensor(0.4607)
50008,failure,failure,tensor(0.9915),tensor(0.9906)
51010,failure,failure,tensor(0.9088),tensor(0.7942)
41013,normal,normal,tensor(0.9052),tensor(0.9602)
41009,normal,normal,tensor(0.8552),tensor(0.7143)
51013,failure,failure,tensor(0.9052),tensor(0.9280)
40004,normal,normal,tensor(0.2194),tensor(0.3989)
