id,change_type,real_type,reason_score,solution_score
10037,failure,failure,tensor(0.9182),tensor(0.6968)
10045,failure,failure,tensor(0.8908),tensor(0.8517)
10047,failure,failure,tensor(0.9155),tensor(0.7663)
10051,failure,failure,tensor(0.7994),tensor(0.7201)
10054,failure,failure,tensor(0.9005),tensor(0.7966)
10062,failure,failure,tensor(0.9317),tensor(0.7678)
10067,failure,failure,tensor(0.9425),tensor(0.9021)
10077,failure,failure,tensor(0.6693),tensor(0.8323)
10081,failure,failure,tensor(0.9316),tensor(0.8672)
10082,failure,failure,tensor(0.9444),tensor(0.9009)
10076,failure,failure,tensor(0.9146),tensor(0.7751)
10041,failure,failure,tensor(0.8922),tensor(0.8833)
