id,change_type,real_type,reason_score,solution_score
10033,failure,failure,tensor(0.2502),tensor(0.2243)
10034,failure,failure,tensor(0.8124),tensor(0.7589)
10035,failure,failure,tensor(0.8535),tensor(0.7412)
10036,failure,failure,tensor(0.8550),tensor(0.7749)
10037,failure,failure,tensor(0.9003),tensor(0.7046)
10038,failure,failure,tensor(0.8528),tensor(0.7830)
10039,failure,failure,tensor(0.9034),tensor(0.8177)
10040,failure,failure,tensor(0.8979),tensor(0.7492)
10041,failure,failure,tensor(0.8811),tensor(0.6763)
10042,failure,failure,tensor(0.8911),tensor(0.7485)
10043,normal,failure,tensor(0.8479),tensor(0.7265)
10044,failure,failure,tensor(0.2171),tensor(0.1933)
10045,failure,failure,tensor(0.9153),tensor(0.7952)
10046,failure,failure,tensor(0.9183),tensor(0.7470)
10047,failure,failure,tensor(0.6593),tensor(0.7206)
10048,failure,failure,tensor(0.7584),tensor(0.5976)
10049,failure,failure,tensor(0.9282),tensor(0.7157)
10050,failure,failure,tensor(0.3069),tensor(0.2131)
10051,failure,failure,tensor(0.2268),tensor(0.2565)
10052,failure,failure,tensor(0.8977),tensor(0.7333)
10053,failure,failure,tensor(0.9359),tensor(0.7481)
10054,failure,failure,tensor(0.9345),tensor(0.7218)
10055,normal,failure,tensor(0.8201),tensor(0.5510)
10056,failure,failure,tensor(0.2579),tensor(0.1825)
10057,failure,failure,tensor(0.2002),tensor(0.1150)
10058,failure,failure,tensor(0.8311),tensor(0.7928)
10060,failure,failure,tensor(0.7444),tensor(0.6462)
10062,failure,failure,tensor(0.8525),tensor(0.7791)
10063,normal,failure,tensor(0.1812),tensor(0.2060)
10064,failure,failure,tensor(0.2896),tensor(0.2134)
10065,failure,failure,tensor(0.2065),tensor(0.1682)
10066,failure,failure,tensor(0.9201),tensor(0.7303)
10067,failure,failure,tensor(0.1905),tensor(0.1454)
10068,failure,failure,tensor(0.8434),tensor(0.8171)
10076,failure,failure,tensor(0.1403),tensor(0.1695)
10077,failure,failure,tensor(0.2016),tensor(0.1796)
10079,failure,failure,tensor(0.8020),tensor(0.7652)
10080,failure,failure,tensor(0.2698),tensor(0.2119)
10081,failure,failure,tensor(0.8980),tensor(0.8079)
10082,failure,failure,tensor(0.5674),tensor(0.7459)
