id,kpi1,kpi2,kpi3,kpi4,kpi5
40006,,,,,
51013,request_count, request_success_rate,,,
40012,Start string not found.,,,,
40010,Start string not found.,,,,
41012,,,,,
51011,request_count, request_success_rate,,,
41011,N/A,,,,
40013,,,,,
40007,,,,,
50008,request_count, request_success_rate,,,
40005,,,,,
51012,N/A,,,,
51010,,,,,
40009,Start string not found.,,,,
41013,,,,,
50007,,,,,
40003,,,,,
41010,,,,,
50005,None,,,,
40011,,,,,
40008,Start string not found.,,,,
50003,request_count, request_success_rate,,,
50006,,,,,
51009,Start string not found.,,,,
50011,,,,,
50009,N/A,,,,
50010,request_count, request_success_rate,,,
50004,request_count, request_success_rate,,,
50013,request_count, request_success_rate,,,
50012,,,,,
41009,None,,,,
40004,,,,,
