id,change_type,real_type,reason_score,solution_score
40006,normal,normal,tensor(0.2406),tensor(0.3989)
51013,failure,failure,tensor(0.2370),tensor(0.1148)
40012,normal,normal,tensor(0.2260),tensor(0.4136)
40010,normal,normal,tensor(0.2745),tensor(0.4136)
41012,normal,normal,tensor(0.2389),tensor(0.3989)
51011,failure,failure,tensor(0.7773),tensor(0.6827)
41011,normal,normal,tensor(0.9241),tensor(0.6702)
40013,normal,normal,tensor(0.2724),tensor(0.3989)
40007,normal,normal,tensor(0.2792),tensor(0.3989)
50008,failure,failure,tensor(0.8076),tensor(0.8625)
40005,normal,normal,tensor(0.9199),tensor(0.6210)
51012,normal,failure,tensor(0.4885),tensor(0.6470)
51010,normal,failure,tensor(0.1513),tensor(0.2864)
40009,normal,normal,tensor(0.3411),tensor(0.5533)
41013,normal,normal,tensor(1.0000),tensor(0.9602)
50007,normal,failure,tensor(0.2068),tensor(0.2660)
40003,normal,normal,tensor(0.2836),tensor(0.3989)
41010,normal,normal,tensor(0.2529),tensor(0.3989)
50005,normal,failure,tensor(0.1837),tensor(0.2660)
40011,normal,normal,tensor(0.3410),tensor(0.5780)
40008,normal,normal,tensor(0.3752),tensor(0.5533)
50003,failure,failure,tensor(0.7284),tensor(0.6218)
50006,normal,failure,tensor(0.1475),tensor(0.2660)
51009,normal,failure,tensor(0.4791),tensor(0.6575)
50011,normal,failure,tensor(0.5397),tensor(0.6642)
50009,normal,failure,tensor(0.1598),tensor(0.1023)
50010,failure,failure,tensor(0.6673),tensor(0.2987)
50004,failure,failure,tensor(0.7279),tensor(0.7708)
50013,failure,failure,tensor(0.7691),tensor(0.7813)
50012,normal,failure,tensor(0.4979),tensor(0.6642)
41009,normal,normal,tensor(0.9133),tensor(0.6213)
40004,normal,normal,tensor(0.2245),tensor(0.3989)
