id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.9179),tensor(0.8429)
50005,failure,failure,tensor(0.8933),tensor(0.7120)
41012,normal,normal,tensor(0.8334),tensor(0.7188)
40008,normal,normal,tensor(0.6780),tensor(0.8424)
50007,failure,failure,tensor(0.8628),tensor(0.6177)
50004,failure,failure,tensor(0.9145),tensor(0.6899)
40012,normal,normal,tensor(0.8573),tensor(0.7188)
50010,failure,failure,tensor(0.9173),tensor(0.8796)
51013,failure,failure,tensor(0.9340),tensor(0.9351)
50011,failure,failure,tensor(0.6745),tensor(0.7265)
51009,failure,failure,tensor(0.9361),tensor(0.7556)
50012,failure,failure,tensor(0.8468),tensor(0.7710)
50008,failure,failure,tensor(0.9303),tensor(0.7496)
40007,normal,normal,tensor(0.9112),tensor(0.9246)
40003,normal,normal,tensor(0.3909),tensor(0.5533)
41009,normal,normal,tensor(0.9235),tensor(0.6373)
50009,failure,failure,tensor(0.8391),tensor(0.8756)
51010,failure,failure,tensor(0.7423),tensor(0.8539)
41010,normal,normal,tensor(0.7998),tensor(0.8424)
40004,normal,normal,tensor(0.6639),tensor(0.4541)
40013,normal,normal,tensor(0.6492),tensor(0.8956)
50013,failure,failure,tensor(0.8565),tensor(0.7364)
40005,normal,normal,tensor(0.8130),tensor(0.7188)
40006,normal,normal,tensor(0.9830),tensor(0.7340)
51011,failure,failure,tensor(0.8879),tensor(0.8503)
40010,normal,normal,tensor(0.7139),tensor(0.8516)
50006,failure,failure,tensor(0.9336),tensor(0.6543)
50003,failure,failure,tensor(0.8159),tensor(0.8677)
41013,normal,normal,tensor(0.6792),tensor(0.7188)
40009,normal,normal,tensor(0.7448),tensor(0.6875)
41011,normal,normal,tensor(0.7114),tensor(0.9540)
40011,normal,normal,tensor(0.7882),tensor(0.8956)
