id,kpi1,kpi2,kpi3,kpi4,kpi5
51012,memory_usage, net_send_packet, istio_duration, net_recv_packet, cpu_usage
50005,istio_duration, istio_usage, memory_usage, cpu_usage, net_send_packet
41012,Start string not found.,,,,
40008,,,,,
50007,istio_duration, istio_usage, net_send_packet, net_recv_packet, memory_usage
50004,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
40012,Start string not found.,,,,
50010,istio_duration, net_send_packet, istio_duration, net_recv_packet, memory_usage
51013,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50011,memory_usage, istio_duration, net_send_packet,  net_recv_packet, istio_duration
51009,istio_duration, net_send_packet, net_recv_packet, memory_usage, cpu_usage
50012,net_send_packet, net_recv_packet, istio_duration, memory_usage, cpu_usage
50008,istio_duration, istio_usage, net_send_packet, memory_usage, cpu_usage
40007,,,,,
40003,Start string not found.,,,,
41009,There are no top 5 abnormal KPIs.,,,,
50009,memory_usage, net_send_packet, istio_duration, net_recv_packet, cpu_usage
51010,memory_usage, istio_duration, net_send_packet, net_recv_packet, cpu_usage
41010,,,,,
40004,Start string not found.,,,,
40013,,,,,
50013,memory_usage, cpu_usage, net_send_packet, istio_duration, net_recv_packet
40005,Start string not found.,,,,
40006,There are no KPIs named with 'build' in the provided data that are considered top 5 abnormal.,,,,
51011,istio_duration, istio_duration, net_send_packet, net_recv_packet, memory_usage
40010,There are no top 5 abnormal KPIs.,,,,
50006,net_send_packet, istio_duration, net_recv_packet, memory_usage, cpu_usage
50003,istio_duration, net_send_packet, net_recv_packet, memory_usage, cpu_usage
41013,Start string not found.,,,,
40009,N/A,,,,
41011,N/A,,,,
40011,,,,,
