id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.4995),tensor(0.5038)
50006,failure,failure,tensor(0.6107),tensor(0.6762)
41010,normal,normal,tensor(0.3909),tensor(0.5780)
40005,normal,normal,tensor(0.7412),tensor(0.8956)
40013,normal,normal,tensor(0.2542),tensor(0.3989)
40004,normal,normal,tensor(0.3909),tensor(0.5533)
40008,normal,normal,tensor(0.7969),tensor(0.8424)
50008,failure,failure,tensor(0.2234),tensor(0.2657)
51013,failure,failure,tensor(0.7305),tensor(0.4762)
41013,normal,normal,tensor(0.7604),tensor(0.7188)
50004,failure,failure,tensor(0.5220),tensor(0.6429)
50005,failure,failure,tensor(0.7219),tensor(0.4955)
40006,normal,normal,tensor(0.2105),tensor(0.3989)
41012,normal,normal,tensor(0.3599),tensor(0.5780)
50003,failure,failure,tensor(0.9614),tensor(0.8725)
40009,normal,normal,tensor(0.3167),tensor(0.3989)
50012,failure,failure,tensor(0.5653),tensor(0.5622)
50009,failure,failure,tensor(0.5849),tensor(0.5352)
51010,failure,failure,tensor(0.5262),tensor(0.4566)
51011,failure,failure,tensor(0.2418),tensor(0.1761)
50011,failure,failure,tensor(0.1780),tensor(0.2144)
50007,failure,failure,tensor(0.5517),tensor(0.6952)
51009,failure,failure,tensor(0.7862),tensor(0.5812)
40012,normal,normal,tensor(0.5557),tensor(0.4541)
40010,normal,normal,tensor(0.7699),tensor(0.5388)
40003,normal,normal,tensor(0.2105),tensor(0.3989)
40007,normal,normal,tensor(0.8445),tensor(0.7746)
50010,failure,failure,tensor(0.8995),tensor(0.6068)
51012,failure,failure,tensor(0.9429),tensor(0.8974)
41009,normal,normal,tensor(0.7847),tensor(0.7746)
41011,normal,normal,tensor(0.5150),tensor(0.4541)
40011,normal,normal,tensor(0.6993),tensor(0.8424)
