id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.5488),tensor(0.6344)
51011,failure,failure,tensor(0.7907),tensor(0.7427)
40011,normal,normal,tensor(0.7729),tensor(0.8424)
41011,normal,normal,tensor(0.3909),tensor(0.5780)
50004,failure,failure,tensor(0.9090),tensor(0.6519)
50009,failure,failure,tensor(0.1664),tensor(0.2813)
40005,normal,normal,tensor(0.8318),tensor(0.8753)
41010,normal,normal,tensor(0.7894),tensor(0.8424)
40009,normal,normal,tensor(0.2228),tensor(0.3989)
50012,failure,failure,tensor(0.8172),tensor(0.5104)
50003,failure,failure,tensor(0.8851),tensor(0.7747)
50006,failure,failure,tensor(0.7673),tensor(0.6955)
50013,failure,failure,tensor(0.8391),tensor(0.7658)
51012,failure,failure,tensor(0.9361),tensor(0.9284)
51013,failure,failure,tensor(0.6335),tensor(0.5344)
41013,normal,normal,tensor(0.3626),tensor(0.5533)
40010,normal,normal,tensor(0.8142),tensor(0.8424)
40012,normal,normal,tensor(0.2430),tensor(0.4136)
40013,normal,normal,tensor(0.4759),tensor(0.5754)
40003,normal,normal,tensor(0.7823),tensor(0.8424)
51009,failure,failure,tensor(0.9561),tensor(0.8935)
50008,failure,failure,tensor(0.3479),tensor(0.2786)
50011,failure,failure,tensor(0.8272),tensor(0.8015)
51010,failure,failure,tensor(0.9337),tensor(0.8321)
40004,normal,normal,tensor(0.3909),tensor(0.5533)
40006,normal,normal,tensor(0.8214),tensor(0.8424)
50007,failure,failure,tensor(0.6058),tensor(0.6489)
40008,normal,normal,tensor(0.6913),tensor(0.4541)
40007,normal,normal,tensor(0.2312),tensor(0.4136)
41012,normal,normal,tensor(0.2411),tensor(0.3989)
41009,normal,normal,tensor(0.3909),tensor(0.5533)
50010,failure,failure,tensor(0.9307),tensor(0.8696)
