id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,istio_usage, cpu_usage, memory_usage, net_send_packet, net_recv_packet
51011,istio_count,memory_usage,net_recv_packet,cpu_usage,net_send_packet
40011,,,,,
41011,,,,,
50004,istio_usage, cpu_usage, memory_usage, net_send_packet, net_recv_packet
50009,istio_usage, cpu_usage, memory_usage, net_recv_packet, istio_count
40005,,,,,
41010,,,,,
40009,,,,,
50012,cpu_usage, memory_usage, istio_count, istio_usage, net_recv_packet
50003,cpu_usage, memory_usage, istio_count, net_recv_packet, istio_duration
50006,istio_usage, cpu_usage, memory_usage, net_send_packet, net_recv_packet
50013,istio_usage, cpu_usage, memory_usage, net_send_packet, net_recv_packet
51012,cpu_usage, memory_usage, net_send_packet, net_recv_packet, istio_count
51013,istio_usage, cpu_usage, memory_usage, net_send_packet, net_recv_packet
41013,Start string not found.,,,,
40010,,,,,
40012,Start string not found.,,,,
40013,,,,,
40003,,,,,
51009,cpu_usage, memory_usage, istio_count, istio_duration, istio_success_rate
50008,cpu_usage, memory_usage, istio_count, istio_usage, net_recv_packet
50011,cpu_usage, memory_usage, net_send_packet, net_recv_packet, istio_count
51010,isitio_duration, cpu_usage, memory_usage, net_send_packet, net_recv_packet
40004,Start string not found.,,,,
40006,,,,,
50007,istio_usage, cpu_usage, memory_usage, net_send_packet, net_recv_packet
40008,Start string not found.,,,,
40007,Start string not found.,,,,
41012,,,,,
41009,Start string not found.,,,,
50010,istio_usage, cpu_usage, memory_usage, net_send_packet, net_recv_packet
