id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.4795),tensor(0.9477)
51011,failure,failure,tensor(0.6084),tensor(0.7618)
40011,normal,normal,tensor(0.2746),tensor(0.9540)
41011,normal,normal,tensor(0.2636),tensor(0.9540)
50004,failure,failure,tensor(0.5015),tensor(0.9632)
50009,failure,failure,tensor(0.5392),tensor(0.9890)
40005,normal,normal,tensor(0.3570),tensor(0.9531)
41010,normal,normal,tensor(0.2854),tensor(0.9540)
40009,normal,normal,tensor(0.2045),tensor(0.9540)
50012,failure,failure,tensor(0.5366),tensor(0.9841)
50003,failure,failure,tensor(0.5318),tensor(0.9873)
50006,failure,failure,tensor(0.5413),tensor(0.9264)
50013,failure,failure,tensor(0.4452),tensor(0.9276)
51012,failure,failure,tensor(0.4499),tensor(0.8870)
51013,failure,failure,tensor(0.4802),tensor(0.8565)
41013,normal,normal,tensor(0.2687),tensor(0.9540)
40010,normal,normal,tensor(0.3429),tensor(0.9540)
40012,normal,normal,tensor(0.3800),tensor(0.9540)
40013,normal,normal,tensor(0.3227),tensor(0.9540)
40003,normal,normal,tensor(0.2891),tensor(0.9540)
51009,failure,failure,tensor(0.5646),tensor(0.9822)
50008,failure,failure,tensor(0.6492),tensor(0.9873)
50011,failure,failure,tensor(0.5293),tensor(0.9763)
51010,failure,failure,tensor(0.5442),tensor(0.9317)
40004,normal,normal,tensor(0.2712),tensor(0.9540)
40006,normal,normal,tensor(0.2768),tensor(0.9540)
50007,failure,failure,tensor(0.5861),tensor(0.9073)
40008,normal,normal,tensor(0.2700),tensor(0.9540)
40007,normal,normal,tensor(0.3669),tensor(0.9540)
41012,normal,normal,tensor(0.3719),tensor(0.9540)
41009,normal,normal,tensor(0.3537),tensor(0.9540)
50010,failure,failure,tensor(0.4663),tensor(0.9844)
