id,kpi1,kpi2,kpi3,kpi4,kpi5
40009,N/A,,,,
40012,N/A,,,,
51009,memory_usage, cpu_usage, istio_duration,,
41009,N/A,,,,
51011,net_recv_packet, cpu_usage, diskio, istio_count, istio_duration
50012,memory_usage, cpu_usage, istio_duration, diskio, net_recv_packet
50003,net_recv_packet, net_send_packet, memory_usage, istio_duration, cpu_usage
41011,N/A,,,,
40005,N/A,,,,
50011,net_recv_packet, net_send_packet, memory_usage, cpu_usage, istio_duration
41010,N/A,,,,
51013,net_send_packet, memory_usage, cpu_usage, istio_count, istio_duration
40003,N/A,,,,
51012,net_recv_packet, net_send_packet, memory_usage, cpu_usage, istio_count
40008,N/A,,,,
50004,memory_usage, cpu_usage, istio_duration,,
40013,N/A,,,,
50008,net_recv_packet, net_send_packet, istio_duration, memory_usage, diskio
41012,N/A,,,,
50010,istio_duration, memory_usage, net_recv_packet, net_send_packet, cpu_usage
41013,N/A,,,,
40011,N/A,,,,
40007,N/A,,,,
51010,memory_usage, cpu_usage, diskio, istio_count, istio_duration
40004,N/A,,,,
40010,N/A,,,,
40006,N/A,,,,
50013,cpu_usage, diskio, istio_duration, memory_usage, net_recv_packet
50005,net_recv_packet, net_send_packet, memory_usage, cpu_usage, istio_count
50006,memory_usage, istio_duration, net_recv_packet, net_send_packet, cpu_usage
50007,net_recv_packet, net_send_packet, memory_usage, cpu_usage, diskio
50009,cpu_usage, memory_usage, diskio, istio_duration, net_recv_packet
