id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.3340),tensor(0.9540)
40012,normal,normal,tensor(0.3180),tensor(0.9540)
51009,failure,failure,tensor(0.7416),tensor(0.9722)
41009,normal,normal,tensor(0.3237),tensor(0.9540)
51011,failure,failure,tensor(0.4794),tensor(0.9732)
50012,failure,failure,tensor(0.5478),tensor(0.9047)
50003,failure,failure,tensor(0.5948),tensor(0.9162)
41011,normal,normal,tensor(0.3207),tensor(0.9540)
40005,normal,normal,tensor(0.3298),tensor(0.9540)
50011,failure,failure,tensor(0.4977),tensor(0.9230)
41010,normal,normal,tensor(0.3092),tensor(0.9540)
51013,failure,failure,tensor(0.5343),tensor(0.9146)
40003,normal,normal,tensor(0.2762),tensor(0.9540)
51012,failure,failure,tensor(0.6153),tensor(0.9825)
40008,normal,normal,tensor(0.3134),tensor(0.9540)
50004,failure,failure,tensor(0.4976),tensor(0.9677)
40013,normal,normal,tensor(0.3468),tensor(0.9540)
50008,failure,failure,tensor(0.5413),tensor(0.9801)
41012,normal,normal,tensor(0.3125),tensor(0.9540)
50010,failure,failure,tensor(0.5058),tensor(0.9810)
41013,normal,normal,tensor(0.3383),tensor(0.9540)
40011,normal,normal,tensor(0.3084),tensor(0.9540)
40007,normal,normal,tensor(0.3382),tensor(0.9540)
51010,failure,failure,tensor(0.6412),tensor(0.9894)
40004,normal,normal,tensor(0.2743),tensor(0.9540)
40010,normal,normal,tensor(0.3325),tensor(0.9540)
40006,normal,normal,tensor(0.3388),tensor(0.9540)
50013,failure,failure,tensor(0.5756),tensor(0.8390)
50005,failure,failure,tensor(0.5818),tensor(0.9805)
50006,failure,failure,tensor(0.5617),tensor(0.9760)
50007,failure,failure,tensor(0.5909),tensor(0.9782)
50009,failure,failure,tensor(0.5658),tensor(0.9759)
