id,change_type,real_type,reason_score,solution_score
40003,normal,normal,tensor(0.4880),tensor(0.4541)
50007,failure,failure,tensor(0.7387),tensor(0.5696)
50012,failure,failure,tensor(0.8620),tensor(0.6801)
40004,normal,normal,tensor(0.6635),tensor(0.7188)
40009,normal,normal,tensor(0.5208),tensor(0.4541)
40010,normal,normal,tensor(0.6978),tensor(0.7188)
40006,normal,normal,tensor(0.5498),tensor(0.5754)
51010,failure,failure,tensor(0.9821),tensor(0.9477)
40012,normal,normal,tensor(0.7207),tensor(0.7188)
50013,failure,failure,tensor(0.8153),tensor(0.5608)
50009,failure,failure,tensor(0.8539),tensor(0.6303)
41009,normal,normal,tensor(0.6868),tensor(0.7188)
40013,normal,normal,tensor(0.6456),tensor(0.4541)
41013,normal,normal,tensor(0.6782),tensor(0.7188)
51011,failure,failure,tensor(0.7149),tensor(0.4589)
40008,normal,normal,tensor(0.6687),tensor(0.7915)
40007,normal,normal,tensor(0.8259),tensor(0.7188)
50010,failure,failure,tensor(0.6637),tensor(0.6268)
41011,normal,normal,tensor(0.3426),tensor(0.5533)
50003,failure,failure,tensor(0.9165),tensor(0.8536)
40011,normal,normal,tensor(0.5745),tensor(0.4541)
41010,normal,normal,tensor(0.6364),tensor(0.8424)
41012,normal,normal,tensor(0.6045),tensor(0.4541)
50004,failure,failure,tensor(0.9248),tensor(0.6436)
50008,failure,failure,tensor(0.7800),tensor(0.7583)
50011,failure,failure,tensor(0.7932),tensor(0.6822)
50005,failure,failure,tensor(0.8078),tensor(0.5086)
50006,failure,failure,tensor(0.3838),tensor(0.3520)
40005,normal,normal,tensor(0.6630),tensor(0.8424)
51013,failure,failure,tensor(0.9344),tensor(0.7483)
51012,failure,failure,tensor(0.4811),tensor(0.4609)
51009,failure,failure,tensor(0.5127),tensor(0.5825)
