id,change_type,real_type,reason_score,solution_score
40009,normal,normal,tensor(0.3425),tensor(0.4363)
40012,normal,normal,tensor(1.0000),tensor(0.9478)
51009,normal,failure,tensor(0.4565),tensor(0.6373)
41009,normal,normal,tensor(0.2271),tensor(0.2293)
51011,failure,failure,tensor(0.9755),tensor(0.9502)
50012,normal,failure,tensor(0.1523),tensor(0.3454)
50003,failure,failure,tensor(0.5069),tensor(0.2922)
41011,normal,normal,tensor(1.0000),tensor(0.9602)
40005,normal,normal,tensor(0.8694),tensor(0.8990)
50011,failure,failure,tensor(0.8159),tensor(0.7541)
41010,normal,normal,tensor(0.9034),tensor(0.9602)
51013,failure,failure,tensor(0.9998),tensor(0.9866)
40003,normal,normal,tensor(0.3862),tensor(0.5533)
51012,failure,failure,tensor(0.7245),tensor(0.8392)
40008,normal,normal,tensor(1.),tensor(0.9602)
50004,normal,failure,tensor(0.8950),tensor(0.7789)
40013,normal,normal,tensor(0.9895),tensor(0.9491)
50008,failure,failure,tensor(0.7521),tensor(0.7967)
41012,normal,normal,tensor(0.2180),tensor(0.2293)
50010,failure,failure,tensor(0.9549),tensor(0.7647)
41013,normal,normal,tensor(0.8702),tensor(0.9602)
40011,normal,normal,tensor(0.3451),tensor(0.5533)
40007,normal,normal,tensor(0.9259),tensor(0.6210)
51010,failure,failure,tensor(0.8957),tensor(0.5768)
40004,normal,normal,tensor(0.8726),tensor(0.7143)
40010,normal,normal,tensor(0.2658),tensor(0.4136)
40006,normal,normal,tensor(0.2492),tensor(0.4136)
50013,failure,failure,tensor(0.8597),tensor(0.5756)
50005,failure,failure,tensor(0.7442),tensor(0.7659)
50006,failure,failure,tensor(0.7995),tensor(0.6002)
50007,failure,failure,tensor(0.7773),tensor(0.6732)
50009,failure,failure,tensor(0.4694),tensor(0.3815)
