id,change_type,real_type,reason_score,solution_score
<built-in function id>,failure,failure,tensor(0.4346),tensor(0.0498)
<built-in function id>,failure,failure,tensor(0.3715),tensor(0.0657)
<built-in function id>,failure,failure,tensor(0.4172),tensor(-0.0008)
<built-in function id>,failure,failure,tensor(0.2790),tensor(0.1212)
<built-in function id>,failure,failure,tensor(0.3434),tensor(0.0434)
<built-in function id>,failure,failure,tensor(0.4684),tensor(0.0107)
<built-in function id>,failure,failure,tensor(0.5479),tensor(0.0190)
<built-in function id>,failure,failure,tensor(0.4640),tensor(0.0654)
<built-in function id>,failure,failure,tensor(0.4868),tensor(0.1355)
<built-in function id>,failure,failure,tensor(0.3795),tensor(0.0237)
<built-in function id>,failure,failure,tensor(0.5739),tensor(0.0463)
<built-in function id>,failure,failure,tensor(0.3490),tensor(0.0340)
<built-in function id>,failure,failure,tensor(0.3916),tensor(0.0537)
<built-in function id>,failure,failure,tensor(0.4314),tensor(0.0180)
<built-in function id>,failure,failure,tensor(0.2938),tensor(-0.0369)
<built-in function id>,failure,failure,tensor(0.3684),tensor(0.0337)
<built-in function id>,failure,failure,tensor(0.4013),tensor(0.0748)
<built-in function id>,failure,failure,tensor(0.3269),tensor(0.0357)
<built-in function id>,failure,failure,tensor(0.3794),tensor(0.0755)
<built-in function id>,failure,failure,tensor(0.3527),tensor(0.0429)
<built-in function id>,failure,failure,tensor(0.3812),tensor(0.0057)
<built-in function id>,failure,failure,tensor(0.3795),tensor(0.0909)
<built-in function id>,failure,failure,tensor(0.3484),tensor(0.0761)
<built-in function id>,failure,failure,tensor(0.3752),tensor(0.0946)
<built-in function id>,failure,failure,tensor(0.3794),tensor(0.0440)
<built-in function id>,failure,failure,tensor(0.3960),tensor(0.0437)
<built-in function id>,failure,failure,tensor(0.3798),tensor(-0.0258)
<built-in function id>,failure,failure,tensor(0.3335),tensor(0.0328)
<built-in function id>,failure,failure,tensor(0.4801),tensor(-0.0351)
<built-in function id>,failure,failure,tensor(0.3794),tensor(0.0628)
<built-in function id>,failure,failure,tensor(0.3794),tensor(0.0530)
<built-in function id>,failure,failure,tensor(0.3349),tensor(0.0829)
<built-in function id>,failure,failure,tensor(0.4130),tensor(0.0395)
<built-in function id>,failure,failure,tensor(0.4060),tensor(0.0770)
<built-in function id>,failure,failure,tensor(0.3673),tensor(-0.0033)
<built-in function id>,failure,failure,tensor(0.3805),tensor(0.0480)
<built-in function id>,failure,failure,tensor(0.3438),tensor(-0.0068)
<built-in function id>,failure,failure,tensor(0.4332),tensor(0.0135)
<built-in function id>,failure,failure,tensor(0.4173),tensor(0.0648)
