id,change_type,real_type,reason_score,solution_score
10033,failure,failure,tensor(0.2000),tensor(0.0969)
10034,failure,failure,tensor(0.8690),tensor(0.7534)
10035,failure,failure,tensor(0.6042),tensor(0.8476)
10036,failure,failure,tensor(0.8298),tensor(0.7830)
10037,failure,failure,tensor(0.8953),tensor(0.9092)
10038,failure,failure,tensor(0.8991),tensor(0.8555)
10039,failure,failure,tensor(0.9183),tensor(0.8197)
10040,failure,failure,tensor(0.9389),tensor(0.8015)
10041,failure,failure,tensor(0.9273),tensor(0.7945)
10042,failure,failure,tensor(0.9023),tensor(0.8227)
10043,failure,failure,tensor(0.8925),tensor(0.7943)
10044,failure,failure,tensor(0.2426),tensor(0.3031)
10045,failure,failure,tensor(0.9055),tensor(0.7806)
10046,failure,failure,tensor(0.9333),tensor(0.9245)
10047,failure,failure,tensor(0.9224),tensor(0.9292)
10048,failure,failure,tensor(0.9316),tensor(0.8691)
10049,failure,failure,tensor(0.9104),tensor(0.8682)
10050,failure,failure,tensor(0.2276),tensor(0.1822)
10051,failure,failure,tensor(0.2883),tensor(0.2379)
10052,failure,failure,tensor(0.9044),tensor(0.7477)
10053,failure,failure,tensor(0.9138),tensor(0.9085)
10054,failure,failure,tensor(0.9109),tensor(0.8480)
10055,failure,failure,tensor(0.9134),tensor(0.8882)
10056,failure,failure,tensor(0.1948),tensor(0.1801)
10057,failure,failure,tensor(0.2610),tensor(0.2327)
10058,failure,failure,tensor(0.9338),tensor(0.7842)
10060,failure,failure,tensor(0.8786),tensor(0.8554)
10062,failure,failure,tensor(0.9335),tensor(0.9507)
10063,failure,failure,tensor(0.2044),tensor(0.2043)
10064,failure,failure,tensor(0.2913),tensor(0.1473)
10065,failure,failure,tensor(0.2226),tensor(0.1329)
10066,failure,failure,tensor(0.9238),tensor(0.8832)
10067,failure,failure,tensor(0.1989),tensor(0.1862)
10068,failure,failure,tensor(0.9389),tensor(0.8580)
10076,failure,failure,tensor(0.2267),tensor(0.1996)
10077,failure,failure,tensor(0.2223),tensor(0.2070)
10079,failure,failure,tensor(0.9047),tensor(0.8212)
10080,failure,failure,tensor(0.2002),tensor(0.1368)
10081,failure,failure,tensor(0.8797),tensor(0.7150)
10082,failure,failure,tensor(0.8180),tensor(0.8582)
