id,kpi1,kpi2,kpi3,kpi4,kpi5
50013,istio_success_rate, net_send_packet, istio_duration, diskio, net_recv_packet
50006,istio_success_rate, net_send_packet, net_recv_packet, diskio, istio_duration
41010,None,,,,
40005,Start string not found.,,,,
40013,,,,,
40004,Start string not found.,,,,
40008,N/A,,,,
50008,istio_success_rate, diskio, net_send_packet,,
51013,istio_success_rate, net_send_packet, istio_duration, net_recv_packet, diskio
41013,Start string not found.,,,,
50004,istio_success_rate, istio_duration, net_recv_packet, diskio, net_send_packet
50005,net_recv_packet, istio_success_rate, net_send_packet, istio_duration, diskio
40006,Start string not found.,,,,
41012,,,,,
50003,istio_success_rate, net_recv_packet, istio_duration, diskio, net_send_packet
40009,None,,,,
50012,istio_success_rate, net_send_packet, net_recv_packet, istio_duration, diskio
50009,diskio, istio_duration, net_recv_packet, istio_success_rate, net_send_packet
51010,diskio, istio_duration, net_recv_packet, istio_success_rate, net_send_packet
51011,istio_success_rate, net_send_packet, istio_duration, diskio, net_recv_packet
50011,net_recv_packet, istio_success_rate, net_send_packet, diskio, istio_duration
50007,istio_success_rate, net_send_packet, istio_duration, net_recv_packet, diskio
51009,istio_success_rate, net_send_packet, istio_duration, diskio, istio_duration
40012,Start string not found.,,,,
40010,,,,,
40003,,,,,
40007,N/A,,,,
50010,istio_success_rate, net_send_packet, net_recv_packet, diskio, istio_duration
51012,istio_success_rate, net_recv_packet, net_send_packet, diskio, istio_duration
41009,,,,,
41011,Start string not found.,,,,
40011,,,,,
