id,change_type,real_type,reason_score,solution_score
50013,failure,failure,tensor(0.9423),tensor(0.7799)
50006,failure,failure,tensor(0.8213),tensor(0.7734)
41010,normal,normal,tensor(0.2105),tensor(0.2293)
40005,normal,normal,tensor(0.2582),tensor(0.4136)
40013,normal,normal,tensor(0.2105),tensor(0.3989)
40004,normal,normal,tensor(0.3909),tensor(0.5533)
40008,normal,normal,tensor(0.2357),tensor(0.2293)
50008,failure,failure,tensor(0.2212),tensor(0.1254)
51013,failure,failure,tensor(0.1461),tensor(0.1956)
41013,normal,normal,tensor(0.2648),tensor(0.4136)
50004,failure,failure,tensor(0.7077),tensor(0.6277)
50005,failure,failure,tensor(0.6417),tensor(0.3965)
40006,normal,normal,tensor(0.8160),tensor(0.7188)
41012,normal,normal,tensor(0.6890),tensor(0.6210)
50003,failure,failure,tensor(0.2799),tensor(0.2549)
40009,normal,normal,tensor(0.3199),tensor(0.4363)
50012,failure,failure,tensor(0.2674),tensor(0.1798)
50009,failure,failure,tensor(0.1747),tensor(0.1571)
51010,failure,failure,tensor(0.1990),tensor(0.3417)
51011,failure,failure,tensor(0.2652),tensor(0.3621)
50011,failure,failure,tensor(0.5597),tensor(0.4458)
50007,failure,failure,tensor(0.5834),tensor(0.6602)
51009,failure,failure,tensor(0.4315),tensor(0.3845)
40012,normal,normal,tensor(0.2105),tensor(0.4136)
40010,normal,normal,tensor(0.7828),tensor(0.5388)
40003,normal,normal,tensor(0.2105),tensor(0.3989)
40007,normal,normal,tensor(0.8432),tensor(0.3067)
50010,failure,failure,tensor(0.1944),tensor(0.2104)
51012,failure,failure,tensor(0.2503),tensor(0.3380)
41009,normal,normal,tensor(0.9102),tensor(0.8956)
41011,normal,normal,tensor(0.2177),tensor(0.4136)
40011,normal,normal,tensor(0.2105),tensor(0.3989)
