id,change_type,real_type,reason_score,solution_score
50005,failure,failure,tensor(0.1856),tensor(0.1699)
40012,normal,normal,tensor(0.7192),tensor(0.7188)
50009,failure,failure,tensor(0.6721),tensor(0.7277)
40011,normal,normal,tensor(0.6484),tensor(0.7234)
40003,normal,normal,tensor(0.7175),tensor(0.9490)
51012,failure,failure,tensor(0.6965),tensor(0.4400)
40008,normal,normal,tensor(0.7616),tensor(0.4826)
50004,failure,failure,tensor(0.6262),tensor(0.6772)
40007,normal,normal,tensor(0.3909),tensor(0.4363)
50006,failure,failure,tensor(0.9011),tensor(0.8649)
41013,normal,normal,tensor(0.3909),tensor(0.5780)
50013,failure,failure,tensor(0.8487),tensor(0.6337)
50008,failure,failure,tensor(0.7216),tensor(0.7362)
40009,normal,normal,tensor(0.2105),tensor(0.3989)
51013,failure,failure,tensor(0.7209),tensor(0.3717)
40013,normal,normal,tensor(0.7170),tensor(0.8096)
51009,failure,failure,tensor(0.7176),tensor(0.7055)
51010,failure,failure,tensor(0.6748),tensor(0.7366)
40004,normal,normal,tensor(0.5213),tensor(0.4541)
50012,failure,failure,tensor(0.2872),tensor(0.3569)
40005,normal,normal,tensor(0.6993),tensor(0.6702)
50011,failure,failure,tensor(0.8197),tensor(0.7618)
50007,failure,failure,tensor(0.6807),tensor(0.5807)
40010,normal,normal,tensor(0.4486),tensor(0.4363)
40006,normal,normal,tensor(0.7924),tensor(0.7188)
41012,normal,normal,tensor(0.2105),tensor(0.4136)
41009,normal,normal,tensor(0.2712),tensor(0.2718)
51011,failure,failure,tensor(0.6511),tensor(0.7222)
41010,normal,normal,tensor(0.3720),tensor(0.5705)
50010,failure,failure,tensor(0.6675),tensor(0.5868)
41011,normal,normal,tensor(0.4548),tensor(0.5780)
50003,failure,failure,tensor(0.2743),tensor(0.3618)
