id,kpi1,kpi2,kpi3,kpi4,kpi5
50005,istio_count, memory_usage, istio_duration, cpu_usage, istio_success_rate
40012,Start string not found.,,,,
50009,net_send_packet, diskio, memory_usage, istio_count, cpu_usage
40011,None,,,,
40003,Start string not found.,,,,
51012,net_io, diskio, cpu_usage, istio_duration, istio_count
40008,Start string not found.,,,,
50004,istio_count, istio_duration, cpu_usage, memory_usage, diskio
40007,N/A,,,,
50006,cpu_usage, memory_usage, istio_duration, istio_count, net_traffic_volume
41013,,,,,
50013,istio_count, istio_duration, memory_usage, cpu_usage, istio_success_rate
50008,memory_usage, istio_count, istio_duration, cpu_usage,
40009,,,,,
51013,memory_usage, istio_count, istio_duration, istio_success_rate, cpu_usage
40013,Start string not found.,,,,
51009,net_io, istio_duration, istio_count, memory_usage, diskio
51010,net_io diskio memory_usage istio_count istio_duration,,,,
40004,Start string not found.,,,,
50012,net_io, diskio, memory_usage, istio_count, istio_duration
40005,N/A,,,,
50011,istio_duration, istio_count, memory_usage, cpu_usage, istio_success_rate
50007,istio_count, istio_duration, memory_usage, istio_success_rate, cpu_usage
40010,N/A,,,,
40006,Start string not found.,,,,
41012,Start string not found.,,,,
41009,No KPIs identified as abnormal.,,,,
51011,net_bytes_in, net_bytes_out, cpu_usage, memory_usage, istio_duration
41010,None,,,,
50010,istio_count, istio_duration, memory_usage, cpu_usage, istio_success_rate
41011,,,,,
50003,net_io, diskio, memory_usage, istio_duration, cpu_usage
