id,change_type,real_type,reason_score,solution_score
10033,failure,failure,tensor(0.7965),tensor(0.7197)
10034,failure,failure,tensor(0.6668),tensor(0.6664)
10035,failure,failure,tensor(0.8733),tensor(0.7945)
10036,failure,failure,tensor(0.8795),tensor(0.8003)
10037,failure,failure,tensor(0.8626),tensor(0.6795)
10038,failure,failure,tensor(0.7455),tensor(0.8538)
10039,failure,failure,tensor(0.7366),tensor(0.8441)
10040,normal,failure,tensor(0.7924),tensor(0.8341)
10041,failure,failure,tensor(0.8718),tensor(0.7558)
10042,failure,failure,tensor(0.8293),tensor(0.7992)
10043,failure,failure,tensor(0.8298),tensor(0.8645)
10044,failure,failure,tensor(0.5901),tensor(0.7254)
10045,failure,failure,tensor(0.7575),tensor(0.8348)
10046,failure,failure,tensor(0.8896),tensor(0.8509)
10047,failure,failure,tensor(0.8552),tensor(0.7724)
10048,failure,failure,tensor(0.7380),tensor(0.8500)
10049,failure,failure,tensor(0.8812),tensor(0.7985)
10050,failure,failure,tensor(0.8599),tensor(0.8000)
10051,failure,failure,tensor(0.8780),tensor(0.7819)
10052,failure,failure,tensor(0.9133),tensor(0.8318)
10053,failure,failure,tensor(0.7300),tensor(0.6781)
10054,failure,failure,tensor(0.7863),tensor(0.7183)
10055,normal,failure,tensor(0.8125),tensor(0.8291)
10056,failure,failure,tensor(0.9361),tensor(0.7770)
10057,failure,failure,tensor(0.7097),tensor(0.7164)
10058,failure,failure,tensor(0.9190),tensor(0.6821)
10060,failure,failure,tensor(0.7795),tensor(0.7330)
10062,failure,failure,tensor(0.9119),tensor(0.8328)
10063,failure,failure,tensor(0.9118),tensor(0.7900)
10064,failure,failure,tensor(0.6920),tensor(0.7779)
10065,failure,failure,tensor(0.7982),tensor(0.6083)
10066,failure,failure,tensor(0.7742),tensor(0.6587)
10067,failure,failure,tensor(0.8968),tensor(0.7680)
10068,failure,failure,tensor(0.8007),tensor(0.7849)
10076,failure,failure,tensor(0.6163),tensor(0.8145)
10077,failure,failure,tensor(0.7390),tensor(0.8443)
10079,failure,failure,tensor(0.6059),tensor(0.7713)
10080,failure,failure,tensor(0.8782),tensor(0.7451)
10081,failure,failure,tensor(0.9040),tensor(0.7860)
10082,failure,failure,tensor(0.6205),tensor(0.7210)
