id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.5547),tensor(0.4315)
50005,failure,failure,tensor(0.8836),tensor(0.7091)
41012,normal,normal,tensor(0.7029),tensor(0.3067)
40008,normal,normal,tensor(0.7846),tensor(0.9246)
50007,failure,failure,tensor(0.4290),tensor(0.3483)
50004,failure,failure,tensor(0.7644),tensor(0.7081)
40012,normal,normal,tensor(0.7707),tensor(0.2514)
50010,failure,failure,tensor(0.9532),tensor(0.8804)
51013,failure,failure,tensor(0.7661),tensor(0.5397)
50011,failure,failure,tensor(0.8916),tensor(0.7571)
51009,failure,failure,tensor(0.6841),tensor(0.5914)
50012,failure,failure,tensor(0.9141),tensor(0.7663)
50008,failure,failure,tensor(0.8173),tensor(0.8275)
40007,normal,normal,tensor(0.6432),tensor(0.7561)
40003,normal,normal,tensor(0.9139),tensor(0.8323)
41009,normal,normal,tensor(0.8064),tensor(0.6506)
50009,failure,failure,tensor(0.8722),tensor(0.8245)
51010,failure,failure,tensor(0.8405),tensor(0.6786)
41010,normal,normal,tensor(0.7407),tensor(0.8053)
40004,normal,normal,tensor(0.9197),tensor(0.8484)
40013,normal,normal,tensor(0.9857),tensor(0.9246)
50013,failure,failure,tensor(0.9360),tensor(0.7441)
40005,normal,normal,tensor(0.3822),tensor(0.5780)
40006,normal,normal,tensor(0.7597),tensor(0.9246)
51011,failure,failure,tensor(0.8877),tensor(0.8510)
40010,normal,normal,tensor(0.3942),tensor(0.5780)
50006,failure,failure,tensor(0.9351),tensor(0.8087)
50003,failure,failure,tensor(0.7257),tensor(0.7007)
41013,normal,normal,tensor(0.7304),tensor(0.7261)
40009,normal,normal,tensor(0.6799),tensor(0.8956)
41011,normal,normal,tensor(0.9197),tensor(0.9602)
40011,normal,normal,tensor(0.7964),tensor(0.9602)
