id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.4492),tensor(0.4295)
51012,failure,failure,tensor(0.3255),tensor(0.2365)
40007,normal,normal,tensor(0.2195),tensor(0.3989)
50006,failure,failure,tensor(0.3509),tensor(0.4257)
41011,normal,normal,tensor(0.2183),tensor(0.4435)
51009,failure,failure,tensor(0.6635),tensor(0.6101)
50013,failure,failure,tensor(0.3256),tensor(0.3206)
41012,normal,normal,tensor(0.1931),tensor(0.2293)
40006,normal,normal,tensor(0.2318),tensor(0.3989)
40003,normal,normal,tensor(0.2499),tensor(0.3989)
40011,normal,normal,tensor(0.9242),tensor(0.6210)
40009,normal,normal,tensor(0.2173),tensor(0.3989)
50007,failure,failure,tensor(0.4404),tensor(0.3362)
50003,failure,failure,tensor(0.2719),tensor(0.3745)
40005,normal,normal,tensor(0.2724),tensor(0.4136)
50011,failure,failure,tensor(0.5432),tensor(0.5548)
50009,failure,failure,tensor(0.4425),tensor(0.4401)
40008,normal,normal,tensor(0.1975),tensor(0.4136)
40013,normal,normal,tensor(0.9559),tensor(0.6702)
50005,failure,failure,tensor(0.2961),tensor(0.4082)
51011,failure,failure,tensor(0.3254),tensor(0.4754)
40012,normal,normal,tensor(0.2362),tensor(0.3989)
41010,normal,normal,tensor(0.2405),tensor(0.3989)
40010,normal,normal,tensor(0.2410),tensor(0.4136)
50010,failure,failure,tensor(0.2338),tensor(0.3038)
50004,failure,failure,tensor(0.2978),tensor(0.1535)
50008,failure,failure,tensor(0.4202),tensor(0.4065)
51010,failure,failure,tensor(0.3651),tensor(0.4141)
41013,normal,normal,tensor(0.2140),tensor(0.4136)
41009,normal,normal,tensor(0.2192),tensor(0.3989)
51013,failure,failure,tensor(0.3973),tensor(0.3598)
40004,normal,normal,tensor(0.1583),tensor(0.3989)
