id,change_type,real_type,reason_score,solution_score
51012,failure,failure,tensor(0.3629),tensor(0.3354)
50005,failure,failure,tensor(0.8711),tensor(0.7985)
41012,normal,normal,tensor(0.2105),tensor(0.4136)
40008,normal,normal,tensor(0.3909),tensor(0.5533)
50007,failure,failure,tensor(0.4151),tensor(0.4633)
50004,failure,failure,tensor(0.8819),tensor(0.8184)
40012,normal,normal,tensor(0.3909),tensor(0.5533)
50010,failure,failure,tensor(0.6574),tensor(0.6759)
51013,failure,failure,tensor(0.2400),tensor(0.3363)
50011,failure,failure,tensor(0.4692),tensor(0.5200)
51009,failure,failure,tensor(0.5003),tensor(0.5392)
50012,failure,failure,tensor(0.8436),tensor(0.8027)
50008,failure,failure,tensor(0.1494),tensor(0.1035)
40007,normal,normal,tensor(0.8101),tensor(0.5978)
40003,normal,normal,tensor(0.7656),tensor(0.7188)
41009,normal,normal,tensor(0.7942),tensor(0.8739)
50009,failure,failure,tensor(0.6279),tensor(0.5294)
51010,failure,failure,tensor(0.8294),tensor(0.5006)
41010,normal,normal,tensor(0.2713),tensor(0.3989)
40004,normal,normal,tensor(0.2693),tensor(0.3989)
40013,normal,normal,tensor(0.5017),tensor(0.5384)
50013,failure,failure,tensor(0.8883),tensor(0.8084)
40005,normal,normal,tensor(0.3564),tensor(0.5533)
40006,normal,normal,tensor(0.7233),tensor(0.5978)
51011,failure,failure,tensor(0.9045),tensor(0.8182)
40010,normal,normal,tensor(0.6326),tensor(0.5978)
50006,failure,failure,tensor(0.6171),tensor(0.4403)
50003,failure,failure,tensor(0.1537),tensor(0.1348)
41013,normal,normal,tensor(0.2105),tensor(0.3989)
40009,normal,normal,tensor(0.8077),tensor(0.5384)
41011,normal,normal,tensor(0.2105),tensor(0.4136)
40011,normal,normal,tensor(0.8054),tensor(0.9152)
