id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.8313),tensor(0.7946)
51012,failure,failure,tensor(0.3532),tensor(0.3689)
40007,normal,normal,tensor(0.9865),tensor(0.9478)
50006,failure,failure,tensor(0.4202),tensor(0.4317)
41011,normal,normal,tensor(0.9513),tensor(0.6210)
51009,failure,failure,tensor(0.8935),tensor(0.9087)
50013,failure,failure,tensor(0.9252),tensor(0.5975)
41012,normal,normal,tensor(0.8730),tensor(0.6702)
40006,normal,normal,tensor(0.9464),tensor(0.7143)
40003,normal,normal,tensor(1.0000),tensor(0.9602)
40011,normal,normal,tensor(0.4052),tensor(0.4363)
40009,normal,normal,tensor(0.3550),tensor(0.5780)
50007,failure,failure,tensor(0.3646),tensor(0.4681)
50003,failure,failure,tensor(0.6209),tensor(0.7146)
40005,normal,normal,tensor(0.2635),tensor(0.5780)
50011,failure,failure,tensor(0.8168),tensor(0.8567)
50009,failure,failure,tensor(0.8983),tensor(0.9471)
40008,normal,normal,tensor(0.3919),tensor(0.5780)
40013,normal,normal,tensor(0.3469),tensor(0.5533)
50005,failure,failure,tensor(0.7400),tensor(0.6872)
51011,failure,failure,tensor(0.4268),tensor(0.4766)
40012,normal,normal,tensor(0.9784),tensor(0.9490)
41010,normal,normal,tensor(1.0000),tensor(0.9824)
40010,normal,normal,tensor(0.2802),tensor(0.5533)
50010,failure,failure,tensor(0.8304),tensor(0.9087)
50004,failure,failure,tensor(0.7040),tensor(0.6391)
50008,failure,failure,tensor(0.2517),tensor(0.4125)
51010,failure,failure,tensor(0.9088),tensor(0.8174)
41013,normal,normal,tensor(1.0000),tensor(0.9602)
41009,normal,normal,tensor(0.3223),tensor(0.5780)
51013,failure,failure,tensor(0.8704),tensor(0.9851)
40004,normal,normal,tensor(0.2323),tensor(0.3989)
