id,change_type,real_type,reason_score,solution_score
50012,failure,failure,tensor(0.7257),tensor(0.8798)
51012,failure,failure,tensor(0.3374),tensor(0.3136)
40007,normal,normal,tensor(0.3199),tensor(0.3989)
50006,failure,failure,tensor(0.4426),tensor(0.3911)
41011,normal,normal,tensor(0.2012),tensor(0.3989)
51009,failure,failure,tensor(0.9530),tensor(0.9866)
50013,failure,failure,tensor(0.6279),tensor(0.7106)
41012,normal,normal,tensor(0.9316),tensor(0.6702)
40006,normal,normal,tensor(0.9464),tensor(0.7143)
40003,normal,normal,tensor(0.1799),tensor(0.2293)
40011,normal,normal,tensor(1.),tensor(0.9602)
40009,normal,normal,tensor(0.2590),tensor(0.3989)
50007,failure,failure,tensor(0.4179),tensor(0.3942)
50003,failure,failure,tensor(0.3235),tensor(0.5062)
40005,normal,normal,tensor(0.4017),tensor(0.5780)
50011,failure,failure,tensor(0.2584),tensor(0.2457)
50009,failure,failure,tensor(0.8871),tensor(0.9000)
40008,normal,normal,tensor(0.2358),tensor(0.2293)
40013,normal,normal,tensor(0.3864),tensor(0.5533)
50005,failure,failure,tensor(0.4757),tensor(0.3789)
51011,failure,failure,tensor(0.3868),tensor(0.3991)
40012,normal,normal,tensor(0.9508),tensor(0.7143)
41010,normal,normal,tensor(0.2901),tensor(0.3989)
40010,normal,normal,tensor(0.1534),tensor(0.3989)
50010,failure,failure,tensor(0.6712),tensor(0.6979)
50004,failure,failure,tensor(0.8006),tensor(0.8832)
50008,failure,failure,tensor(1.0000),tensor(0.9906)
51010,failure,failure,tensor(0.3112),tensor(0.3845)
41013,normal,normal,tensor(0.2333),tensor(0.3989)
41009,normal,normal,tensor(0.9058),tensor(0.9490)
51013,failure,failure,tensor(0.5896),tensor(0.5785)
40004,normal,normal,tensor(0.2105),tensor(0.3989)
